,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,BLM,48 people supported blm protesters longer watch antifa steals burns us flag driver ,2020-10-31,0.131,0.571,0.297,-0.4404,0.0,0.0,0.0,0.33,0.67
1,BLM,researchers calculated many incremental cases blm ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,BLM,shouldve held poorly made blm sign wouldnt even bothered ,2020-10-31,0.197,0.803,0.0,0.2411,0.0,0.5,0.0,0.5,0.0
3,BLM,patriots would never run bus road arent like antifa blm protestors dont ,2020-10-31,0.0,0.839,0.161,-0.2755,0.0,0.5,0.0,0.5,0.0
4,BLM,highlighting importance prevalence talk many black families ,2020-10-31,0.294,0.706,0.0,0.3612,0.0,0.67,0.0,0.0,0.33
5,BLM,boarding expected antifa blm aka democrat militia violence w ,2020-10-31,0.0,0.631,0.369,-0.6249,0.0,0.0,1.0,0.0,0.0
6,BLM,gets people say rioting looting blm thing tha ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67
7,BLM,nope nothing happened ask question blm antifa ,2020-10-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,BLM,christian votes joe biden opposes religions valuesinterests condoning ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,BLM,black voters could tip florida joe biden vote blmhealth care americans need joe biden get ,2020-10-31,0.186,0.814,0.0,0.4939,0.0,0.0,0.0,1.0,0.0
10,BLM,blm domestic terrorist organization smart enough know pull ,2020-10-31,0.201,0.448,0.351,-0.4588,0.0,1.0,0.0,0.0,0.0
11,BLM,thats like trump part click wish people look ,2020-10-31,0.464,0.536,0.0,0.6369,0.0,0.0,0.0,0.0,1.0
12,BLM,okay antifa blm members use violence people agree like ,2020-10-31,0.431,0.312,0.256,0.2023,0.0,0.0,0.0,0.0,0.0
13,BLM,god bless robin stay strong blm antifa terrorists america prevail greetings spain ,2020-10-31,0.498,0.317,0.186,0.7096,0.2,0.2,0.4,0.0,0.2
14,BLM,minute experts claimed blm protests important risk getting co ,2020-10-31,0.153,0.508,0.339,-0.296,0.0,0.0,0.5,0.0,0.5
15,BLM,really 1 hitler tried seize power violent revolution first cough cough antifa amp blm ,2020-10-31,0.0,0.755,0.245,-0.5994,0.25,0.25,0.0,0.0,0.5
16,BLM,dressed halloween h blm protest ,2020-10-31,0.0,0.6,0.4,-0.25,0.0,0.0,0.0,0.0,0.0
17,BLM,awakening seriously please dont ignore bm cant come brain juice mush toge ,2020-10-31,0.292,0.596,0.113,0.4039,0.0,0.0,0.0,1.0,0.0
18,BLM,think son attended blm riots clearly social distancing ,2020-10-31,0.225,0.5,0.275,-0.1531,0.0,0.67,0.0,0.0,0.33
19,BLM,follow blm logic hate country extent women right vote ,2020-10-31,0.0,0.684,0.316,-0.5719,0.0,0.5,0.0,0.5,0.0
20,BLM,innocent never ever innocent edition never 1 2 3 4 5 6 7 8 ,2020-10-31,0.545,0.455,0.0,0.5859,0.0,0.0,0.0,0.67,0.33
21,BLM,blm west philadelphia ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,BLM,fence behind us bank hazel dell wa vigil kevin peterson jr october 30 2020 scr ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
23,BLM,lmao another moron confused delusional even stupid continuing lie even jake tapper ,2020-10-31,0.188,0.385,0.428,-0.6124,0.0,1.0,0.0,0.0,0.0
24,BLM,still blm salah gets hate muslim ,2020-10-31,0.0,0.575,0.425,-0.5719,0.0,0.0,0.0,1.0,0.0
25,BLM,roe eliminated america black people blm ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,BLM,shops boarded blm riot loot candidate loses ,2020-10-31,0.0,0.459,0.541,-0.7096,0.0,0.5,0.0,0.5,0.0
27,BLM,mean ca tell anti fa blm parade 2nd picture patrioti ,2020-10-31,0.0,0.796,0.204,-0.3182,0.0,0.0,0.0,1.0,0.0
28,BLM,lie trumps america latinos rapist murderers thieves soldiers losers suckers putin bounty seniors cut ,2020-10-31,0.0,0.273,0.727,-0.9694,0.0,0.0,0.0,0.5,0.5
29,BLM,true blm rather mean bl mand antifa terrorists led hundred thousand times 3 ,2020-10-31,0.318,0.469,0.214,0.25,0.0,1.0,0.0,0.0,0.0
30,BLM,liar real brown shirts liberal left represents would burnt bus ,2020-10-31,0.0,0.732,0.268,-0.5106,0.0,0.25,0.0,0.75,0.0
31,BLM,,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,BLM,laughing loud im tired creating new social media accounts get rid people promise gonna last time ,2020-10-31,0.341,0.531,0.128,0.5859,0.0,0.67,0.0,0.33,0.0
33,BLM,ca family chats biden super supportive blm biden harris save america res ,2020-10-31,0.508,0.492,0.0,0.8519,0.0,0.0,0.0,0.5,0.5
34,BLM,really might well equivalent blmantifa physically smashing burning businesse ,2020-10-31,0.229,0.771,0.0,0.3353,0.33,0.0,0.0,0.33,0.33
35,BLM,many people died blm antifa oh yeah trace beca ,2020-10-31,0.172,0.547,0.281,-0.34,0.0,0.5,0.0,0.5,0.0
36,BLM,first amendment restrict twitter protects right r ,2020-10-31,0.258,0.449,0.292,-0.0772,0.0,0.25,0.25,0.25,0.25
37,BLM,least one arrested black supporting bl ,2020-10-31,0.504,0.244,0.252,0.4767,0.0,0.0,0.0,0.0,0.0
38,BLM,blm proved blocking traffic approved democrats cry something else ,2020-10-31,0.193,0.414,0.393,-0.4404,0.0,0.5,0.5,0.0,0.0
39,BLM,piers total hypocriteno one forced anyone attend funny covid differentiate bet ,2020-10-31,0.195,0.604,0.201,-0.0258,0.0,0.67,0.0,0.0,0.33
40,BLM,blm climate change ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,BLM,consider blm rally ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
42,BLM,think chin alcantara make dds fans happier change name mtdp ,2020-10-31,0.274,0.726,0.0,0.5267,0.0,0.0,0.0,0.67,0.33
43,BLM,boogaloo boys hav ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,BLM,trumps america latinos rapist murderers thieves soldiers losers suckers putin bounty senior ,2020-10-31,0.0,0.267,0.733,-0.9648,0.0,0.0,0.0,0.5,0.5
45,BLM,oh florida outdoes horrid governor passed law response blm protests run ,2020-10-31,0.0,0.625,0.375,-0.6597,0.0,0.25,0.0,0.5,0.25
46,BLM,boogaloo far right sorry regularly march blm rant trump ,2020-10-31,0.0,0.654,0.346,-0.4019,0.2,0.4,0.0,0.2,0.2
47,BLM,latina waiting come around finally split trump immigration blm ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
48,BLM,graham nc cops pepper spraying permitted blm marchers going polls isnt voter suppression ,2020-10-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,BLM,oh terrifying lets compare blm mayor cities ,2020-10-31,0.0,0.619,0.381,-0.5719,0.0,0.0,0.0,1.0,0.0
50,BLM,seeing get responses feed blm ridiculous looting ,2020-10-31,0.0,0.706,0.294,-0.3612,0.0,0.0,0.0,1.0,0.0
51,BLM,going fact blm flash pan chance p ,2020-10-31,0.286,0.714,0.0,0.25,0.0,0.67,0.0,0.33,0.0
52,BLM,goodi took break seeing much blm shi got crazy twitter got back settled ,2020-10-31,0.0,0.833,0.167,-0.34,0.0,0.4,0.0,0.2,0.4
53,BLM,girl dressed harry blm protest holding fist like ,2020-10-31,0.238,0.571,0.19,0.128,0.33,0.33,0.0,0.0,0.33
54,BLM,trumps america latinos rapist murderers thieves soldiers losers suckers pu ,2020-10-31,0.0,0.158,0.842,-0.9694,0.0,0.0,0.0,0.5,0.5
55,BLM,blm violence amp hate display last night portland seattle kansas city amp rochester vietnamese baptist church ,2020-10-31,0.0,0.642,0.358,-0.8316,0.0,0.0,0.0,0.5,0.5
56,BLM,people say blm also say blm mean black lives white said thi ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75
57,BLM,standing blm bipoc women equality love children cages ,2020-10-31,0.375,0.625,0.0,0.6369,0.0,0.5,0.5,0.0,0.0
58,BLM,antifa blm present day brownshirts ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,BLM,young blacks 20 sacred obligation vote racist monster donald trump office wo ,2020-10-31,0.0,0.733,0.267,-0.6124,0.0,0.0,0.0,0.0,1.0
60,BLM,non violent unlike blm antifa bad guys get fucking life ,2020-10-31,0.0,0.519,0.481,-0.8126,0.0,0.33,0.33,0.33,0.0
61,BLM,educate blm trouble stop protesting people like walter jr got deserved allivesmatter yes im black ,2020-10-31,0.227,0.437,0.336,-0.3612,0.0,0.0,0.0,1.0,0.0
