,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
0,Trump,2020-10-22,-0.0102349375,36.0,37.4375,0.024487500000000006,0.220625,0.06771250000000001,0.13733125000000002,0.53111875
1,Trump,2020-10-26,0.03296236453201971,39.70443349753695,32.01970443349754,0.025684729064039413,0.24560591133004928,0.05173399014778326,0.14721182266009855,0.49965517241379315
2,Trump,2020-10-27,0.01807683333333333,39.0,37.333333333333336,0.029716666666666666,0.2473333333333333,0.061799999999999994,0.13348333333333334,0.5019833333333333
3,Trump,2020-10-28,0.039669,40.72727272727273,32.72727272727273,0.030227272727272728,0.22072727272727274,0.06346363636363636,0.14825454545454544,0.4992454545454546
4,Trump,2020-10-29,-0.0097318,35.4,35.199999999999996,0.023960000000000002,0.22882000000000002,0.05966,0.15209999999999999,0.5009600000000001
5,Trump,2020-10-31,0.0139654,40.6,35.0,0.04610000000000001,0.22169999999999998,0.06358,0.14787999999999998,0.48182
6,Trump,2020-11-01,-0.008078999999999998,36.75,38.0,0.029725,0.223225,0.06292500000000001,0.14585,0.500125
7,Trump,2020-11-02,0.0379974,40.2,32.85,0.029220000000000003,0.21024,0.05793,0.14866500000000002,0.52713
8,Trump,2020-11-03,0.10268011428571429,44.371428571428574,26.142857142857146,0.026288571428571435,0.17636285714285713,0.06498571428571429,0.1291685714285714,0.5824742857142857
9,Trump,2020-11-04,0.0316266,39.0,35.0,0.024200000000000003,0.21708,0.0502,0.14880000000000002,0.5228400000000001
10,Trump,2020-11-05,0.0196924,36.199999999999996,33.800000000000004,0.02589,0.21246,0.0517,0.13065000000000002,0.5486099999999999
11,Trump,2020-11-08,0.0036399999999999952,37.8,36.3,0.03106,0.22278,0.05278000000000001,0.15925,0.49433000000000005
12,Trump,2020-11-09,-0.009655052631578948,36.73684210526316,38.94736842105263,0.03375263157894737,0.2276684210526316,0.05298947368421053,0.16750526315789474,0.47629473684210527
13,Trump,2020-11-11,0.026858000000000003,41.0,33.0,0.018600000000000002,0.2561,0.04220000000000001,0.17869999999999997,0.48369999999999996
14,Trump,2020-11-12,-0.011110628019323672,35.38647342995169,36.231884057971016,0.034082125603864734,0.20374396135265702,0.04894927536231884,0.1656400966183575,0.5081038647342995
15,Trump,2020-11-13,0.00043269565217391484,37.26086956521739,35.78260869565217,0.029143478260869566,0.22074347826086957,0.05161739130434782,0.14414347826086954,0.5184652173913044
16,Trump,2020-11-14,0.0008463999999999991,37.4,37.8,0.02962,0.22332999999999997,0.05386,0.14677,0.5086400000000001
17,Trump,2020-11-16,0.017935000000000003,38.2,35.199999999999996,0.027780000000000003,0.22519999999999998,0.055900000000000005,0.16010000000000002,0.48428
18,Trump,2020-11-17,-0.009097000000000001,36.0,39.4,0.03486,0.23084000000000005,0.04344,0.17178,0.47652
19,Trump,2020-11-18,-0.03780580000000001,34.2,39.4,0.0275,0.21658000000000005,0.057620000000000005,0.17548,0.4779399999999999
20,Trump,2020-11-19,-0.07487919999999999,33.0,42.6,0.03554,0.23576,0.0515,0.14378,0.4909
21,Trump,2020-11-20,-0.019555200000000002,35.0,37.6,0.03036,0.23354000000000003,0.0553,0.15812,0.47986
22,Trump,2021-01-06,-0.042826097560975614,34.552845528455286,40.243902439024396,0.033373983739837396,0.23968292682926828,0.05521138211382115,0.14908130081300813,0.49830894308943097
23,Trump,2021-01-07,-0.056029880000000004,32.879999999999995,41.839999999999996,0.038024,0.25605600000000006,0.05858000000000001,0.147892,0.46745600000000004
24,Trump,2021-01-12,-0.021497466666666666,35.53333333333333,37.13333333333333,0.03917333333333334,0.2597733333333333,0.05691333333333334,0.13348666666666667,0.47264666666666666
25,Trump,2021-01-13,-0.010590800000000001,38.4,35.199999999999996,0.033019999999999994,0.23548000000000002,0.053079999999999995,0.15145999999999998,0.48229999999999995
26,Trump,2021-01-15,-0.0011878000000000047,35.6,36.6,0.02706,0.23562,0.0606,0.15458000000000002,0.48763999999999996
27,Trump,2021-01-17,-0.013616199999999998,36.6,37.0,0.029900000000000003,0.23578,0.06014,0.15037999999999999,0.48698
28,Trump,2021-01-19,0.048053200000000004,44.2,31.8,0.032253333333333335,0.19540000000000002,0.07054666666666667,0.18982000000000002,0.4884266666666667
29,Trump,2021-01-21,0.005136120000000003,37.36,35.28,0.031356,0.20916000000000004,0.06896000000000001,0.14478000000000002,0.5081720000000001
30,Trump,2021-01-20,0.0170218,37.0,34.0,0.03518000000000001,0.19590000000000002,0.08056,0.15742,0.50212
31,Trump,2021-01-22,-0.008015200000000004,36.4,34.2,0.0281,0.23484,0.0585,0.13488,0.52124
32,Trump,2021-01-24,-0.03316600000000001,33.0,36.0,0.0333,0.17350000000000002,0.0391,0.1411,0.5423
33,Trump,2021-01-25,-0.029731333333333332,38.666666666666664,37.666666666666664,0.027,0.2375,0.058333333333333334,0.1408666666666667,0.48573333333333335
34,Trump,2021-01-28,-0.022168599999999997,35.4,35.46666666666667,0.030160000000000003,0.24104000000000003,0.05687999999999999,0.15205333333333335,0.47839999999999994
35,Trump,2021-01-30,0.030342800000000003,41.0,32.4,0.030539999999999998,0.23245999999999997,0.05066,0.15930000000000002,0.48640000000000005
36,Trump,2021-02-01,-0.014250399999999995,33.800000000000004,37.2,0.02646,0.24258,0.055900000000000005,0.13824,0.47608000000000006
37,Trump,2021-02-02,0.0115135,40.0,37.5,0.0508,0.2579,0.05865,0.1164,0.48070000000000007
38,Trump,2021-02-04,-0.0014076000000000054,37.4,36.0,0.03516,0.2238,0.06174,0.14689999999999998,0.48574
