,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
0,conservative,2020-10-22,0.051764333333333336,39.0,32.0,0.05146666666666668,0.30634,0.09936666666666667,0.18660666666666667,0.23846666666666666
1,conservative,2020-10-26,0.14494310000000002,54.400000000000006,22.1,0.02849,0.38316,0.08078999999999999,0.14981,0.24419
2,conservative,2020-10-27,0.10870699029126213,43.689320388349515,24.854368932038835,0.03487378640776699,0.37549514563106795,0.08174757281553398,0.16440776699029128,0.20887378640776696
3,conservative,2020-10-28,0.0659422,41.9,26.700000000000003,0.031740000000000004,0.31104000000000004,0.08094,0.19979,0.24201
4,conservative,2020-10-29,0.0570696,43.2,31.4,0.029640000000000003,0.29719999999999996,0.08982,0.21214000000000002,0.23062
5,conservative,2020-10-31,0.05203519999999999,41.4,29.599999999999998,0.03244,0.32168,0.0879,0.16942000000000002,0.21008000000000002
6,conservative,2020-11-01,0.09796800000000001,46.75,24.75,0.047375,0.305225,0.11525,0.1985,0.217925
7,conservative,2020-11-02,0.07801930000000001,42.75,26.85,0.032715,0.30415,0.09628,0.18783500000000003,0.22690000000000002
8,conservative,2020-11-03,0.09345209677419355,44.16129032258064,26.580645161290324,0.03779677419354839,0.2958096774193548,0.10018387096774194,0.2134516129032258,0.22373225806451613
9,conservative,2020-11-04,0.0884234,44.800000000000004,27.6,0.03194,0.29968,0.09994000000000001,0.23088,0.19684000000000001
10,conservative,2020-11-05,0.053359000000000004,43.2,29.4,0.035160000000000004,0.27916,0.09249,0.21258000000000002,0.24893
11,conservative,2020-11-08,0.05438329999999999,43.2,30.7,0.03407,0.28963,0.08660999999999999,0.21694999999999998,0.20312
12,conservative,2020-11-09,0.07609752941176469,41.647058823529406,28.058823529411764,0.030235294117647058,0.29778823529411763,0.09540588235294117,0.20599411764705883,0.22354117647058822
13,conservative,2020-11-12,0.040639857142857144,39.0,30.28571428571429,0.03212857142857143,0.29505714285714285,0.0898,0.22380000000000003,0.21722857142857144
14,conservative,2020-11-13,0.0746604347826087,43.913043478260875,28.8695652173913,0.04375217391304348,0.30957391304347825,0.09235217391304348,0.20770000000000002,0.2181913043478261
15,conservative,2020-11-14,0.00823722222222222,36.666666666666664,34.55555555555556,0.03427777777777778,0.3150333333333334,0.10577777777777778,0.1878888888888889,0.19330000000000003
16,conservative,2020-11-16,0.056892200000000004,42.4,29.599999999999998,0.03172,0.31742,0.09156,0.1648,0.21996
17,conservative,2020-11-17,0.007876599999999997,37.8,35.6,0.03704,0.3191800000000001,0.09434000000000001,0.17366,0.19722000000000003
18,conservative,2020-11-18,0.045873800000000006,39.2,30.599999999999998,0.04822,0.29832,0.0869,0.17446,0.20756
19,conservative,2020-11-19,0.07882339999999999,43.4,27.400000000000002,0.02962,0.33248,0.09914000000000002,0.18270000000000003,0.21553999999999998
20,conservative,2020-11-20,0.06854880000000002,43.0,31.8,0.028939999999999997,0.27638,0.10321999999999999,0.2077,0.23314000000000001
21,conservative,2021-01-06,0.0006124166666666664,38.333333333333336,38.166666666666664,0.041075,0.3337583333333333,0.08608333333333335,0.1852166666666667,0.22471666666666665
22,conservative,2021-01-07,0.05003288,41.72,31.16,0.043608,0.31103600000000003,0.087184,0.193796,0.222548
23,conservative,2021-01-12,0.04571971428571428,41.14285714285714,31.428571428571427,0.03565,0.32290714285714284,0.0874,0.19467857142857142,0.2251571428571429
24,conservative,2021-01-13,0.019845799999999997,38.2,32.6,0.036239999999999994,0.29924,0.08756000000000001,0.20001999999999998,0.21832
25,conservative,2021-01-15,0.009133999999999996,37.8,33.2,0.04192,0.28709999999999997,0.08422,0.20076,0.21544
26,conservative,2021-01-17,0.0567286,43.6,29.2,0.037840000000000006,0.32396,0.07446000000000001,0.17533999999999997,0.23582000000000003
27,conservative,2021-01-19,0.08207773333333333,46.0,28.999999999999996,0.03646666666666667,0.29308,0.11420666666666666,0.19372000000000003,0.21392666666666665
28,conservative,2021-01-21,0.05865460869565217,42.434782608695656,30.478260869565215,0.03547826086956522,0.3054,0.09573478260869565,0.19020434782608697,0.21654347826086956
29,conservative,2021-01-20,0.045658000000000004,41.199999999999996,30.2,0.0478,0.32344,0.0889,0.1686,0.23062
30,conservative,2021-01-22,0.051437399999999994,39.2,30.2,0.0356,0.30156,0.10274000000000001,0.20162,0.19206
31,conservative,2021-01-24,0.043084,44.0,28.000000000000004,0.0375,0.29969999999999997,0.0999,0.1962,0.2464
32,conservative,2021-01-25,0.027740666666666667,38.666666666666664,31.0,0.04896666666666667,0.2862,0.10849999999999999,0.18206666666666668,0.2369666666666667
33,conservative,2021-01-28,0.060474266666666665,40.2,29.333333333333332,0.03966666666666667,0.2990333333333333,0.10787333333333333,0.17657333333333333,0.22426
34,conservative,2021-01-30,0.06936260000000001,43.6,29.4,0.034080000000000006,0.27886,0.09694000000000001,0.23484,0.23294
35,conservative,2021-02-01,0.0516948,38.6,29.2,0.035840000000000004,0.26652,0.08022,0.27618,0.21092
36,conservative,2021-02-02,0.12579649999999998,47.5,24.0,0.04375,0.3325,0.11455000000000001,0.15575,0.17285
37,conservative,2021-02-04,0.03505079999999999,41.0,32.0,0.030040000000000004,0.30151999999999995,0.09922,0.17722,0.22536
38,conservative,2021-02-08,0.05701819999999999,42.6,29.4,0.029520000000000005,0.28874,0.10901999999999999,0.1961,0.23602
39,conservative,2021-02-09,0.07705857142857142,43.142857142857146,27.57142857142857,0.034871428571428574,0.28865714285714283,0.11098571428571428,0.23012857142857143,0.2091857142857143
