,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
0,Hurricane Eta,2020-11-13,-0.011317833333333338,33.416666666666664,31.666666666666664,0.03834166666666667,0.244525,0.07440833333333334,0.3204666666666667,0.26506666666666673
1,Hurricane Eta,2020-11-14,-0.0848981111111111,26.333333333333332,42.333333333333336,0.0685,0.23173333333333335,0.09254444444444446,0.2722444444444445,0.27811111111111114
2,Hurricane Eta,2020-11-16,-0.05103100000000001,27.800000000000004,40.400000000000006,0.10352000000000001,0.2864,0.056280000000000004,0.27616,0.237
3,Hurricane Eta,2020-11-17,-0.03854900000000001,30.599999999999998,35.8,0.09330000000000001,0.221,0.05262000000000001,0.31498000000000004,0.25953999999999994
4,Hurricane Eta,2020-11-18,0.04158679999999999,42.0,31.0,0.08990000000000001,0.19260000000000002,0.0535,0.2356,0.3435
5,Hurricane Eta,2020-11-19,-0.19022039999999998,27.0,53.2,0.08902,0.21974000000000002,0.06480000000000001,0.36172000000000004,0.19978000000000004
6,Hurricane Eta,2020-11-20,0.023387200000000004,39.2,40.8,0.06352000000000001,0.26065999999999995,0.07146000000000001,0.26128,0.24181999999999998
7,Hurricane Eta,2021-01-06,0.04735705996131527,34.81624758220503,39.458413926499034,0.09052224371373309,0.2782978723404255,0.015319148936170212,0.27309477756286266,0.2257833655705996
8,Hurricane Eta,2021-01-07,0.010111893764434176,31.062355658198616,40.069284064665126,0.0840646651270208,0.18754041570438798,0.019630484988452657,0.2785796766743649,0.2758545034642032
9,Hurricane Eta,2021-01-12,0.09649383886255923,42.18009478672986,37.91469194312796,0.07729857819905214,0.2546919431279621,0.03417061611374408,0.21360189573459715,0.35322274881516585
10,Hurricane Eta,2021-01-13,0.08534137931034484,41.37931034482759,34.48275862068966,0.06310344827586208,0.3386206896551724,0.05275862068965517,0.15551724137931033,0.3203448275862069
11,Hurricane Eta,2021-01-15,0.05770937500000001,37.5,37.5,0.0571875,0.33687500000000004,0.0415625,0.11500000000000002,0.32375000000000004
12,Hurricane Eta,2021-01-17,0.1222448275862069,44.827586206896555,24.137931034482758,0.07,0.41413793103448276,0.0803448275862069,0.12103448275862072,0.2103448275862069
13,Hurricane Eta,2021-01-19,0.07218396226415094,43.39622641509434,31.132075471698112,0.08575471698113209,0.43424528301886794,0.0659433962264151,0.13330188679245283,0.1669811320754717
14,Hurricane Eta,2021-01-21,0.09031794554455447,44.306930693069305,32.42574257425743,0.054207920792079214,0.355891089108911,0.0836509900990099,0.1716707920792079,0.21862623762376243
15,Hurricane Eta,2021-01-20,0.05500000000000002,40.54054054054054,35.13513513513514,0.043243243243243246,0.3843243243243243,0.09,0.1637837837837838,0.20972972972972975
16,Hurricane Eta,2021-01-22,0.07273236994219655,41.61849710982659,34.68208092485549,0.06531791907514452,0.3677456647398844,0.09289017341040462,0.17416184971098267,0.1660693641618497
17,Hurricane Eta,2021-01-25,0.027734482758620706,41.37931034482759,41.37931034482759,0.08275862068965517,0.3703448275862069,0.09482758620689655,0.18586206896551727,0.1617241379310345
18,Hurricane Eta,2021-01-28,-0.0007501066098080974,35.82089552238806,34.7547974413646,0.058528784648187636,0.36140724946695096,0.0730277185501066,0.17590618336886996,0.2084221748400853
19,Hurricane Eta,2021-01-30,0.006446231155778906,37.68844221105528,29.64824120603015,0.06105527638190955,0.3422110552763819,0.047688442211055275,0.20206030150753773,0.21030150753768848
