,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
15,Kamala Harris,2020-11-13,0.09222526086956521,40.391304347826086,24.173913043478258,0.04042173913043478,0.2585304347826087,0.11903478260869567,0.17603043478260869,0.2093695652173913
16,Kamala Harris,2020-11-14,0.08241889999999999,40.9,24.7,0.05738,0.27434000000000003,0.10469,0.17461000000000002,0.21543
17,Kamala Harris,2020-11-16,0.0820484,39.6,25.4,0.050760000000000007,0.27972,0.07558,0.16591999999999998,0.24764
18,Kamala Harris,2020-11-17,0.0449074,38.2,27.400000000000002,0.0288,0.30072000000000004,0.06306,0.14522,0.21362
19,Kamala Harris,2020-11-18,-0.014352600000000009,34.2,31.8,0.0765,0.30782000000000004,0.08502000000000001,0.15524000000000002,0.23012
20,Kamala Harris,2020-11-19,0.06551699999999999,40.6,27.200000000000003,0.05974,0.24372,0.09980000000000001,0.23314000000000001,0.18312
21,Kamala Harris,2020-11-20,0.0759466,44.2,26.6,0.02724,0.334,0.09294,0.19926,0.19016000000000002
22,Kamala Harris,2021-01-06,0.016888833333333332,36.0,31.666666666666664,0.040183333333333335,0.30419166666666664,0.09490833333333334,0.163,0.2321083333333333
23,Kamala Harris,2021-01-07,-0.0181518,32.96,36.919999999999995,0.040172,0.3119,0.086132,0.179236,0.22148
24,Kamala Harris,2021-01-12,-0.014199928571428568,31.71428571428571,36.5,0.04089285714285714,0.32935714285714285,0.07880714285714287,0.1749,0.2124857142857143
25,Kamala Harris,2021-01-13,0.042305,38.4,27.400000000000002,0.033460000000000004,0.3018,0.08748000000000002,0.16908,0.21542000000000003
26,Kamala Harris,2021-01-15,0.10181500000000002,41.4,24.8,0.06498,0.33984000000000003,0.10944,0.18602000000000002,0.16326
27,Kamala Harris,2021-01-17,0.10300999999999999,41.8,24.2,0.0444,0.31918,0.1384,0.11725999999999999,0.20610000000000003
28,Kamala Harris,2021-01-19,0.17561486666666665,47.86666666666667,16.133333333333333,0.06541333333333334,0.24519333333333335,0.15583333333333332,0.14864666666666668,0.21224666666666667
29,Kamala Harris,2021-01-21,0.17433288000000002,46.6,16.6,0.05006,0.243404,0.11393199999999999,0.165668,0.22559200000000001
30,Kamala Harris,2021-01-20,0.2298622,52.800000000000004,15.4,0.07698,0.21159999999999998,0.16324,0.1779,0.1978
31,Kamala Harris,2021-01-22,0.07080519999999998,38.2,23.799999999999997,0.04338,0.27764,0.10106,0.16822000000000004,0.21724000000000002
32,Kamala Harris,2021-01-24,0.15236800000000003,49.0,17.0,0.036500000000000005,0.2118,0.12040000000000001,0.1469,0.23370000000000002
33,Kamala Harris,2021-01-25,0.13289433333333334,49.333333333333336,22.666666666666664,0.03236666666666667,0.2604666666666666,0.10463333333333334,0.16223333333333334,0.24966666666666668
34,Kamala Harris,2021-01-28,0.06948033333333332,38.4,20.466666666666665,0.02352666666666667,0.37716,0.08231333333333334,0.17736000000000002,0.18354
35,Kamala Harris,2021-01-30,0.1111208,47.0,23.799999999999997,0.05236,0.3145,0.11230000000000001,0.13992000000000002,0.18270000000000003
36,Kamala Harris,2021-02-01,0.0586518,38.0,26.8,0.04636,0.30463999999999997,0.07514000000000001,0.20034,0.193
37,Kamala Harris,2021-02-02,0.12436700000000002,52.5,26.0,0.029750000000000002,0.34415000000000007,0.17670000000000002,0.18439999999999998,0.13385000000000002
38,Kamala Harris,2021-02-04,0.06836679999999998,31.6,17.599999999999998,0.03998,0.32972,0.0517,0.13310000000000002,0.33658000000000005
39,Kamala Harris,2021-02-08,-0.04193560000000001,33.2,36.4,0.037820000000000006,0.2827,0.07728,0.19424,0.17756
40,Kamala Harris,2021-02-09,-0.05167375,30.5,34.75,0.07641250000000001,0.2571875,0.067925,0.182425,0.24177500000000002
41,Kamala Harris,2021-02-10,0.0130674,32.2,30.0,0.12838,0.2704,0.09043999999999999,0.16408,0.1941
