,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
0,coronavirus,2020-10-22,0.020531933333333335,38.733333333333334,35.46666666666667,0.03881333333333333,0.31344666666666665,0.10040666666666667,0.19568,0.26982
1,coronavirus,2020-10-26,-0.0012383333333333335,34.77777777777778,31.77777777777778,0.04251111111111112,0.34275555555555554,0.0749777777777778,0.20343333333333333,0.20895555555555556
2,coronavirus,2020-10-27,-0.019839799999999998,29.799999999999997,34.0,0.03814,0.37772,0.08158000000000001,0.17574,0.20424
3,coronavirus,2020-10-28,0.0253325,32.6,28.599999999999998,0.035980000000000005,0.35916,0.0911,0.17129000000000003,0.19396000000000002
4,coronavirus,2020-10-29,-0.002467600000000004,33.4,31.6,0.03186,0.37054,0.08618,0.18266000000000002,0.21226
5,coronavirus,2020-10-31,-0.031590400000000005,27.200000000000003,33.6,0.051859999999999996,0.34908000000000006,0.07390000000000001,0.15002000000000001,0.23864
6,coronavirus,2020-11-01,0.0031349999999999976,36.0,32.5,0.050825,0.364075,0.09415,0.170475,0.22752499999999998
7,coronavirus,2020-11-02,-0.03949055,28.549999999999997,33.45,0.040400000000000005,0.33315,0.078535,0.19261,0.22130000000000002
8,coronavirus,2020-11-03,-0.0019894516129032288,34.83870967741935,31.548387096774196,0.04163548387096775,0.3436709677419355,0.08821612903225808,0.17143870967741937,0.2089774193548387
9,coronavirus,2020-11-04,-0.014929200000000002,31.8,33.6,0.0367,0.35622000000000004,0.09296000000000001,0.20012,0.16757999999999998
10,coronavirus,2020-11-05,0.003884599999999997,32.5,28.9,0.048760000000000005,0.35037,0.09905000000000001,0.17473,0.18747999999999998
11,coronavirus,2020-11-08,0.0116866,34.4,29.799999999999997,0.04549,0.35137999999999997,0.08889,0.17242,0.18933000000000005
12,coronavirus,2020-11-09,0.047997647058823534,39.05882352941176,27.941176470588236,0.034370588235294125,0.3364176470588236,0.08312941176470588,0.18653529411764708,0.19961176470588238
13,coronavirus,2020-11-12,0.03675785714285714,37.714285714285715,28.999999999999996,0.03698571428571429,0.3460142857142857,0.08812857142857143,0.18585714285714286,0.20525714285714286
14,coronavirus,2020-11-13,0.007627739130434784,34.130434782608695,32.91304347826087,0.038,0.31846956521739134,0.08051739130434782,0.17884347826086955,0.2510565217391304
15,coronavirus,2020-11-14,-0.027893444444444446,29.888888888888886,35.11111111111111,0.03997777777777778,0.3359444444444445,0.08514444444444445,0.19652222222222224,0.17165555555555556
16,coronavirus,2020-11-16,0.007302399999999999,37.8,32.2,0.04712,0.2985,0.0555,0.2149,0.23746000000000003
17,coronavirus,2020-11-17,0.021089399999999998,36.0,31.0,0.04882000000000001,0.37439999999999996,0.09206,0.18081999999999998,0.17928000000000002
18,coronavirus,2020-11-18,0.0138748,37.2,31.8,0.046540000000000005,0.34598,0.10342,0.18428,0.18907999999999997
19,coronavirus,2020-11-19,0.004815999999999997,35.0,33.0,0.04665999999999999,0.33465999999999996,0.07754,0.20339999999999997,0.18324
20,coronavirus,2020-11-20,0.011927199999999999,38.4,31.8,0.02688,0.33952,0.06797999999999998,0.18159999999999998,0.24156
21,coronavirus,2021-01-06,-0.06582058333333334,28.416666666666668,34.5,0.04130833333333334,0.35475000000000007,0.06924166666666667,0.17743333333333336,0.21665
22,coronavirus,2021-01-07,-0.02444976,29.439999999999998,34.32,0.040468000000000004,0.35743600000000003,0.085104,0.17343999999999998,0.210984
23,coronavirus,2021-01-12,-0.020791214285714288,30.214285714285715,30.928571428571427,0.03990714285714286,0.3710285714285715,0.07665,0.1725642857142857,0.1813857142857143
24,coronavirus,2021-01-13,0.0151264,33.800000000000004,28.000000000000004,0.035820000000000005,0.33682,0.08178,0.17122000000000004,0.20584
25,coronavirus,2021-01-15,-0.04396860000000001,26.6,31.8,0.03086,0.40782,0.052500000000000005,0.17864,0.18159999999999998
26,coronavirus,2021-01-17,0.0064579999999999985,30.599999999999998,32.6,0.03002,0.37372000000000005,0.09386,0.17410000000000003,0.16386
27,coronavirus,2021-01-19,-0.014826333333333334,32.53333333333333,33.800000000000004,0.037693333333333336,0.36735999999999996,0.07845333333333333,0.15993333333333334,0.17878000000000002
28,coronavirus,2021-01-21,0.013910608695652171,33.73913043478261,29.347826086956523,0.035326086956521736,0.34450000000000003,0.08094782608695653,0.16194782608695654,0.19723043478260868
29,coronavirus,2021-01-20,0.0335232,35.8,25.6,0.03592,0.38616,0.09152,0.16157999999999997,0.16848
30,coronavirus,2021-01-22,-0.006133200000000004,31.8,32.0,0.03602,0.31910000000000005,0.08858,0.17357999999999998,0.21616000000000002
31,coronavirus,2021-01-24,-0.030726000000000003,26.0,33.0,0.0341,0.38079999999999997,0.0591,0.19090000000000004,0.16449999999999998
32,coronavirus,2021-01-25,-0.023421000000000004,26.5,31.0,0.03335,0.30015000000000003,0.0731,0.17735,0.2156
33,coronavirus,2021-01-28,0.026208333333333333,33.666666666666664,26.0,0.0425,0.36432000000000003,0.06359333333333334,0.1752266666666667,0.19313333333333332
34,coronavirus,2021-01-30,0.0211858,34.8,29.2,0.04082,0.38330000000000003,0.07124000000000001,0.19240000000000002,0.1678
35,coronavirus,2021-02-01,0.022767,32.6,26.6,0.03288,0.39447999999999994,0.06558000000000001,0.1641,0.19854000000000002
36,coronavirus,2021-02-02,0.0695745,39.0,22.0,0.05485,0.31035,0.10145000000000001,0.2186,0.19925
37,coronavirus,2021-02-04,0.0011708000000000016,32.2,29.799999999999997,0.03972,0.33346000000000003,0.08236,0.17244,0.20142000000000002
