,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
0,Socialism,2020-10-22,0.05585113333333334,38.800000000000004,30.8,0.04509333333333333,0.29660000000000003,0.0897,0.17319333333333334,0.20352666666666663
1,Socialism,2020-10-26,0.0342577,38.5,32.5,0.05987000000000001,0.33221000000000006,0.08118,0.18181999999999998,0.18442000000000003
2,Socialism,2020-10-27,0.054894500000000006,39.5,28.000000000000004,0.03913333333333333,0.3490333333333333,0.0832,0.1604833333333333,0.20760000000000003
3,Socialism,2020-10-28,0.0456739,40.8,30.5,0.03943000000000001,0.32245,0.09725999999999999,0.17207,0.19436
4,Socialism,2020-10-29,0.0445204,37.2,29.599999999999998,0.042480000000000004,0.30460000000000004,0.08560000000000001,0.1657,0.24516000000000002
5,Socialism,2020-10-31,0.0896384,40.8,25.4,0.03882,0.2898,0.08704,0.15788,0.19407999999999997
6,Socialism,2020-11-01,0.034245,37.0,34.0,0.036275,0.35590000000000005,0.085175,0.13135000000000002,0.22055
7,Socialism,2020-11-02,0.07478829999999999,42.35,27.650000000000002,0.048845,0.283605,0.07899500000000001,0.16854000000000002,0.20349
8,Socialism,2020-11-03,0.02205227272727273,38.515151515151516,34.303030303030305,0.04881818181818182,0.27860303030303035,0.08324545454545455,0.1880878787878788,0.2233818181818182
9,Socialism,2020-11-04,-0.011002000000000003,39.0,36.8,0.03638,0.3173,0.06914000000000001,0.20614000000000002,0.21037999999999998
10,Socialism,2020-11-05,0.021195099999999995,37.2,34.1,0.04329,0.29731,0.08386000000000002,0.19579000000000002,0.22919
11,Socialism,2020-11-08,0.0527,40.1,30.099999999999998,0.05114,0.31437,0.07907,0.18693,0.19607
12,Socialism,2020-11-09,0.03829488888888889,37.55555555555555,30.833333333333336,0.040044444444444445,0.29806666666666665,0.08355555555555556,0.17976111111111115,0.21521666666666667
13,Socialism,2020-11-11,0.007608000000000004,32.0,30.0,0.0636,0.34739999999999993,0.09350000000000001,0.1391,0.1561
14,Socialism,2020-11-12,0.03323142857142857,38.57142857142858,30.857142857142854,0.033400000000000006,0.31725714285714285,0.09428571428571429,0.20582857142857144,0.19157142857142861
15,Socialism,2020-11-13,0.039761391304347825,39.391304347826086,31.43478260869565,0.04046956521739131,0.2984217391304348,0.09169565217391304,0.19111739130434782,0.21168260869565217
16,Socialism,2020-11-14,0.0413973,39.7,29.599999999999998,0.03871,0.29002999999999995,0.09226000000000001,0.17959,0.21686000000000002
17,Socialism,2020-11-16,0.0385196,36.8,29.4,0.040740000000000005,0.3358,0.09024,0.15796000000000002,0.19878000000000004
18,Socialism,2020-11-17,0.0470686,40.0,30.4,0.03418,0.29992,0.08730000000000002,0.19444,0.1998
19,Socialism,2020-11-18,0.028114,39.6,31.8,0.04686,0.29688,0.08706,0.18810000000000002,0.19054
20,Socialism,2020-11-19,0.035029,38.0,32.6,0.04526000000000001,0.29656,0.08482,0.21953999999999999,0.17326
21,Socialism,2020-11-20,0.059543399999999996,39.800000000000004,28.999999999999996,0.03596,0.32598,0.08732000000000001,0.16577999999999998,0.20028000000000004
22,Socialism,2021-01-06,0.0403545,41.583333333333336,32.416666666666664,0.04683333333333334,0.2949333333333333,0.10935833333333335,0.1924,0.20406666666666667
23,Socialism,2021-01-07,0.030885920000000004,39.519999999999996,32.56,0.046908000000000005,0.306156,0.101648,0.178556,0.21575999999999998
24,Socialism,2021-01-12,0.04638285714285715,39.357142857142854,30.07142857142857,0.04632857142857144,0.3151857142857143,0.09587857142857144,0.16777857142857142,0.1956142857142857
25,Socialism,2021-01-13,0.0333844,36.6,30.2,0.02332,0.32266,0.09165999999999999,0.18152000000000001,0.18834
26,Socialism,2021-01-15,0.0246492,39.6,28.799999999999997,0.03728,0.31389999999999996,0.08406,0.19066000000000002,0.20322000000000004
27,Socialism,2021-01-17,0.0440748,37.2,28.599999999999998,0.05188,0.26405999999999996,0.10746000000000001,0.17684,0.21324
28,Socialism,2021-01-19,0.07308093333333333,41.733333333333334,26.73333333333333,0.04310666666666666,0.3134866666666667,0.09358,0.17564666666666667,0.1970466666666667
29,Socialism,2021-01-21,0.0426674,37.04,28.439999999999998,0.037868000000000006,0.301112,0.090316,0.163044,0.20284000000000002
30,Socialism,2021-01-20,0.0833212,41.6,24.8,0.0405,0.3153,0.09302,0.1913,0.20344
31,Socialism,2021-01-22,0.067607,39.800000000000004,25.8,0.04024,0.29884,0.06980000000000001,0.15916,0.23158
32,Socialism,2021-01-24,0.09656700000000001,42.0,24.0,0.0349,0.2736,0.0701,0.22340000000000004,0.1572
33,Socialism,2021-01-25,0.07147766666666668,38.333333333333336,27.666666666666668,0.0408,0.29806666666666665,0.09306666666666667,0.18513333333333334,0.20926666666666666
34,Socialism,2021-01-28,0.08791026666666667,43.733333333333334,24.6,0.04373333333333334,0.3189533333333333,0.08142666666666666,0.15319333333333335,0.18616000000000002
35,Socialism,2021-01-30,0.03810259999999999,38.800000000000004,28.999999999999996,0.03624,0.31638,0.1037,0.18037999999999998,0.18292000000000003
36,Socialism,2021-02-01,0.0939512,40.0,23.599999999999998,0.031420000000000003,0.33844,0.09430000000000001,0.14348000000000002,0.20176
37,Socialism,2021-02-02,0.08344599999999999,40.5,24.5,0.036250000000000004,0.30260000000000004,0.10385,0.18575000000000003,0.17600000000000002
38,Socialism,2021-02-04,0.0605904,42.0,30.599999999999998,0.03526000000000001,0.31086,0.10626,0.1994,0.15362
