,Unnamed: 0,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
34,34,Socialism,2021-01-28,0.08791026666666668,43.73333333333333,24.6,0.04373333333333334,0.3189533333333333,0.08142666666666666,0.15319333333333335,0.18616
35,35,Socialism,2021-01-30,0.038102599999999986,38.8,29.0,0.036239999999999994,0.31638,0.1037,0.18038,0.18292000000000005
36,36,Socialism,2021-02-01,0.0939512,40.0,23.6,0.031420000000000003,0.33844,0.0943,0.14348000000000002,0.20176
37,37,Socialism,2021-02-02,0.08344599999999999,40.5,24.5,0.03625,0.30260000000000004,0.10385,0.18575000000000005,0.17600000000000002
38,38,Socialism,2021-02-04,0.0605904,42.0,30.6,0.035260000000000014,0.31085999999999997,0.10626,0.1994,0.15362
39,39,Socialism,2021-02-08,0.0488248,38.8,28.8,0.042080000000000006,0.33782,0.06644,0.16866,0.21254
40,40,Socialism,2021-02-09,0.06105875,39.5,29.125,0.047125,0.3085375,0.098375,0.162075,0.178475
41,41,Socialism,2021-02-10,0.07418440000000001,43.0,27.200000000000006,0.045620000000000015,0.3279200000000001,0.08638,0.17762,0.19392
0,0,liberal,2020-10-22,0.039816,40.53333333333333,29.26666666666667,0.03894,0.34207999999999994,0.06990666666666667,0.21351333333333336,0.223
1,1,liberal,2020-10-26,0.06390409999999999,42.2,29.4,0.0502,0.35290999999999995,0.07743000000000001,0.18504,0.20486999999999997
2,2,liberal,2020-10-27,0.045889999999999986,40.33333333333333,31.666666666666664,0.04195,0.34546666666666664,0.0763,0.1799,0.19768333333333332
3,3,liberal,2020-10-28,0.019583,38.1,34.4,0.038,0.31193000000000004,0.07357000000000001,0.21616,0.22785
4,4,liberal,2020-10-29,0.0012536000000000075,35.8,35.0,0.03474,0.30789999999999995,0.07856,0.19278,0.2334
5,5,liberal,2020-10-31,0.014205999999999996,37.2,33.4,0.045860000000000005,0.29794,0.07447999999999999,0.19746,0.19362
6,6,liberal,2020-11-01,0.04379875,38.25,31.5,0.038825000000000005,0.31075,0.0866,0.2085,0.19722500000000004
7,7,liberal,2020-11-02,0.01655655,38.0,33.7,0.04024000000000001,0.294675,0.091915,0.195355,0.21511999999999998
8,8,liberal,2020-11-03,0.041358838709677416,40.38709677419355,33.32258064516129,0.04541612903225807,0.2655451612903226,0.09341612903225807,0.23578387096774195,0.21783870967741933
9,9,liberal,2020-11-04,0.0265254,35.8,32.4,0.03342,0.28148,0.10702,0.21311999999999998,0.20035999999999998
10,10,liberal,2020-11-05,0.024884,39.90000000000001,33.6,0.035040000000000016,0.2768,0.0908,0.21721999999999997,0.21944
11,11,liberal,2020-11-08,0.032005200000000004,41.7,34.599999999999994,0.04794,0.29689,0.08703999999999999,0.20198,0.20667
12,12,liberal,2020-11-09,0.042003882352941176,39.70588235294117,31.35294117647059,0.03988823529411765,0.2842941176470588,0.08831764705882354,0.20146470588235293,0.21894705882352944
13,13,liberal,2020-11-12,0.030594571428571433,39.0,33.57142857142857,0.03972857142857143,0.2863428571428571,0.0848,0.21640000000000004,0.22784285714285715
14,14,liberal,2020-11-13,0.02375426086956521,38.26086956521739,31.91304347826087,0.03548260869565218,0.2900478260869565,0.09082608695652172,0.1987565217391304,0.2108478260869565
15,15,liberal,2020-11-14,0.032987555555555555,40.66666666666666,34.0,0.038033333333333336,0.28961111111111115,0.08043333333333333,0.20253333333333332,0.20323333333333332
16,16,liberal,2020-11-16,-0.00039519999999999735,36.0,37.4,0.04468,0.29468000000000005,0.08957999999999999,0.20366000000000006,0.22064
17,17,liberal,2020-11-17,0.026761400000000005,36.6,32.0,0.03098,0.3195,0.08616,0.18692,0.1958
18,18,liberal,2020-11-18,-0.022491800000000003,35.0,38.2,0.048920000000000005,0.25211999999999996,0.09974,0.23822,0.17432
19,19,liberal,2020-11-19,0.05081059999999999,39.6,30.4,0.05156,0.31760000000000005,0.09383999999999999,0.19228,0.19214
20,20,liberal,2020-11-20,0.009626399999999995,35.6,34.4,0.04058,0.30828,0.07794,0.1935,0.20716000000000004
21,21,liberal,2021-01-06,-0.023166833333333327,35.5,37.75,0.038775,0.3131333333333333,0.09326666666666666,0.20185833333333336,0.2256583333333333
22,22,liberal,2021-01-07,-0.0017427200000000006,37.64,35.2,0.040540000000000014,0.303752,0.093404,0.19961600000000004,0.206524
23,23,liberal,2021-01-12,0.052060214285714286,41.35714285714286,30.857142857142854,0.04157857142857144,0.2864857142857143,0.09894285714285717,0.18885,0.21290000000000006
24,24,liberal,2021-01-13,-0.011377999999999996,35.0,38.8,0.035519999999999996,0.3195,0.07486000000000001,0.20254000000000005,0.205
25,25,liberal,2021-01-15,0.0029456000000000005,36.6,35.4,0.03828,0.32088,0.09344,0.2099,0.195
26,26,liberal,2021-01-17,0.0047502,37.4,36.8,0.043980000000000005,0.29832,0.10255999999999998,0.18782000000000001,0.20674
27,27,liberal,2021-01-19,0.025962266666666668,37.933333333333344,34.66666666666667,0.04233333333333333,0.2806266666666667,0.09832000000000002,0.18552666666666665,0.2146133333333333
28,28,liberal,2021-01-21,0.057058043478260864,40.47826086956522,30.60869565217391,0.04081304347826087,0.3043,0.10441304347826086,0.19106956521739127,0.20223478260869565
29,29,liberal,2021-01-20,0.0533758,40.8,29.4,0.03478,0.27126,0.0941,0.1952,0.19802
30,30,liberal,2021-01-22,0.06399919999999999,38.2,28.8,0.037360000000000004,0.28016,0.10708,0.18838,0.1965
31,31,liberal,2021-01-24,0.054784000000000006,47.0,32.0,0.0443,0.3102,0.0975,0.1586,0.2685
32,32,liberal,2021-01-25,0.011674666666666668,38.0,36.66666666666666,0.039900000000000005,0.3036666666666667,0.0977,0.20856666666666668,0.22300000000000006
33,33,liberal,2021-01-28,0.05157953333333333,41.4,31.266666666666666,0.039660000000000015,0.31350666666666666,0.09377333333333336,0.19162666666666667,0.18813333333333335
34,34,liberal,2021-01-30,0.007628400000000003,34.0,31.2,0.0452,0.2837,0.07476000000000001,0.17486000000000002,0.18898
35,35,liberal,2021-02-01,0.059701199999999996,41.8,28.2,0.031700000000000006,0.28762,0.10294,0.21418,0.18308
36,36,liberal,2021-02-02,0.050227499999999994,39.0,29.5,0.0412,0.2687,0.1029,0.18875,0.1929
37,37,liberal,2021-02-04,0.0353902,39.2,28.8,0.04626,0.3047,0.08703999999999999,0.1835,0.17388
38,38,liberal,2021-02-08,0.0545352,41.6,29.8,0.0381,0.28800000000000003,0.10396,0.20561999999999997,0.1897
39,39,liberal,2021-02-09,0.032027428571428575,38.714285714285715,34.0,0.038514285714285716,0.33258571428571426,0.08784285714285714,0.1899714285714286,0.2234
40,40,liberal,2021-02-10,0.0190914,37.6,33.4,0.04222,0.27162000000000003,0.08275999999999999,0.20185999999999998,0.20318
0,0,conservative,2020-10-22,0.051764333333333336,39.0,32.0,0.05146666666666668,0.30634,0.09936666666666667,0.18660666666666667,0.23846666666666666
1,1,conservative,2020-10-26,0.14494310000000002,54.40000000000001,22.1,0.028489999999999998,0.38316,0.08078999999999999,0.14981,0.24419000000000002
2,2,conservative,2020-10-27,0.10870699029126213,43.68932038834952,24.854368932038838,0.03487378640776699,0.375495145631068,0.08174757281553398,0.16440776699029128,0.20887378640776694
3,3,conservative,2020-10-28,0.0659422,41.9,26.700000000000006,0.031740000000000004,0.31104000000000004,0.08094,0.19979,0.24201
4,4,conservative,2020-10-29,0.057069600000000005,43.2,31.4,0.029640000000000007,0.2972,0.08982000000000001,0.21214,0.23062
5,5,conservative,2020-10-31,0.05203519999999999,41.4,29.6,0.03244,0.32168,0.0879,0.16942000000000002,0.21008
6,6,conservative,2020-11-01,0.097968,46.75,24.75,0.047375,0.305225,0.11525,0.1985,0.217925
7,7,conservative,2020-11-02,0.07801930000000001,42.75,26.85,0.032715,0.30415,0.09627999999999999,0.18783500000000006,0.2269
8,8,conservative,2020-11-03,0.09345209677419357,44.16129032258064,26.580645161290327,0.03779677419354839,0.2958096774193548,0.10018387096774194,0.2134516129032258,0.22373225806451613
9,9,conservative,2020-11-04,0.0884234,44.8,27.6,0.031939999999999996,0.29968,0.09994,0.23088000000000003,0.19684
10,10,conservative,2020-11-05,0.053359,43.2,29.4,0.035160000000000004,0.27915999999999996,0.09249,0.21258,0.24893
11,11,conservative,2020-11-08,0.05438329999999999,43.2,30.7,0.034069999999999996,0.28963,0.08660999999999999,0.21695,0.20312
12,12,conservative,2020-11-09,0.07609752941176469,41.647058823529406,28.058823529411764,0.030235294117647055,0.29778823529411763,0.09540588235294116,0.20599411764705886,0.22354117647058824
13,13,conservative,2020-11-12,0.04063985714285714,39.0,30.28571428571429,0.03212857142857143,0.29505714285714285,0.0898,0.22380000000000005,0.21722857142857144
14,14,conservative,2020-11-13,0.0746604347826087,43.91304347826088,28.8695652173913,0.04375217391304348,0.30957391304347825,0.09235217391304347,0.2077,0.2181913043478261
15,15,conservative,2020-11-14,0.00823722222222222,36.66666666666666,34.55555555555556,0.03427777777777778,0.3150333333333334,0.10577777777777778,0.1878888888888889,0.19330000000000006
16,16,conservative,2020-11-16,0.0568922,42.4,29.6,0.03172,0.31742,0.09156,0.1648,0.21996
17,17,conservative,2020-11-17,0.007876599999999997,37.8,35.6,0.03704,0.3191800000000001,0.09434,0.17365999999999998,0.19722000000000006
18,18,conservative,2020-11-18,0.045873800000000006,39.2,30.6,0.04822,0.29832,0.0869,0.17446,0.20756
19,19,conservative,2020-11-19,0.07882339999999999,43.4,27.4,0.02962,0.33248,0.09914000000000002,0.18270000000000006,0.21554
20,20,conservative,2020-11-20,0.06854880000000002,43.0,31.8,0.02894,0.27638,0.10322,0.2077,0.23314
21,21,conservative,2021-01-06,0.0006124166666666664,38.333333333333336,38.16666666666666,0.041075,0.3337583333333333,0.08608333333333335,0.1852166666666667,0.22471666666666665
22,22,conservative,2021-01-07,0.05003288,41.72,31.16,0.043608,0.31103600000000003,0.087184,0.193796,0.222548
23,23,conservative,2021-01-12,0.04571971428571428,41.14285714285714,31.42857142857143,0.03565,0.32290714285714284,0.0874,0.19467857142857145,0.2251571428571429
24,24,conservative,2021-01-13,0.0198458,38.2,32.6,0.03624,0.29924,0.08756000000000001,0.20002,0.21832
25,25,conservative,2021-01-15,0.009133999999999995,37.8,33.2,0.04192,0.2871,0.08422,0.20076,0.21544000000000002
26,26,conservative,2021-01-17,0.0567286,43.6,29.2,0.037840000000000006,0.32395999999999997,0.07446000000000001,0.17533999999999994,0.23582000000000006
27,27,conservative,2021-01-19,0.08207773333333332,46.0,29.0,0.03646666666666667,0.29308,0.11420666666666665,0.19372000000000006,0.21392666666666665
28,28,conservative,2021-01-21,0.05865460869565217,42.434782608695656,30.47826086956521,0.035478260869565216,0.3054,0.09573478260869564,0.19020434782608694,0.2165434782608696
29,29,conservative,2021-01-20,0.045658,41.2,30.2,0.0478,0.32344,0.0889,0.1686,0.23062
30,30,conservative,2021-01-22,0.0514374,39.2,30.2,0.0356,0.30156,0.10274,0.20162,0.19205999999999998
31,31,conservative,2021-01-24,0.043084,44.0,28.000000000000004,0.0375,0.2997,0.0999,0.1962,0.2464
32,32,conservative,2021-01-25,0.02774066666666667,38.66666666666666,31.0,0.048966666666666665,0.2862,0.1085,0.18206666666666668,0.2369666666666667
33,33,conservative,2021-01-28,0.060474266666666665,40.2,29.33333333333333,0.03966666666666667,0.2990333333333333,0.10787333333333332,0.17657333333333333,0.22426
34,34,conservative,2021-01-30,0.06936260000000001,43.6,29.4,0.034080000000000006,0.27886,0.09694,0.23484000000000002,0.23294
35,35,conservative,2021-02-01,0.0516948,38.6,29.2,0.035840000000000004,0.26652,0.08022,0.27618000000000004,0.21091999999999997
36,36,conservative,2021-02-02,0.12579649999999998,47.5,24.0,0.04375,0.3325,0.11455,0.15575,0.17285
37,37,conservative,2021-02-04,0.035050799999999986,41.0,32.0,0.030040000000000008,0.30151999999999995,0.09922,0.17722000000000002,0.22536
38,38,conservative,2021-02-08,0.057018199999999984,42.6,29.4,0.029520000000000005,0.28874,0.10902,0.1961,0.23601999999999998
39,39,conservative,2021-02-09,0.07705857142857142,43.14285714285715,27.57142857142857,0.034871428571428574,0.28865714285714283,0.11098571428571427,0.23012857142857146,0.2091857142857143
40,40,conservative,2021-02-10,0.022523599999999998,38.6,34.8,0.05106,0.2851,0.08184000000000001,0.18692,0.1986
