,Unnamed: 0,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
38,38,Obamacare,2021-02-08,0.15074720000000003,49.4,26.8,0.035019999999999996,0.4663200000000001,0.0506,0.12196,0.17751999999999998
39,39,Obamacare,2021-02-09,0.1177647142857143,47.0,24.42857142857143,0.04641428571428572,0.3835428571428572,0.06022857142857144,0.14252857142857142,0.20824285714285715
40,40,Obamacare,2021-02-10,0.1685432,49.0,23.4,0.04458,0.4017,0.06277999999999999,0.17448000000000002,0.20146
0,0,Affordable Care Act,2020-10-22,0.4315413333333333,75.4,14.4,0.021386666666666672,0.49188000000000004,0.05615333333333333,0.10395333333333334,0.31638000000000005
1,1,Affordable Care Act,2020-10-26,0.3504145,75.5,17.9,0.02429,0.63979,0.05667000000000001,0.13449,0.1201
2,2,Affordable Care Act,2020-10-27,0.32091200000000003,72.83333333333334,16.0,0.024466666666666668,0.5301666666666667,0.06896666666666668,0.13936666666666667,0.20175
3,3,Affordable Care Act,2020-10-28,0.28076880000000004,74.8,15.3,0.03228,0.60416,0.04696,0.122,0.16335000000000002
4,4,Affordable Care Act,2020-10-29,0.2040134,59.0,32.800000000000004,0.0291,0.58196,0.037460000000000014,0.16668,0.10844000000000001
5,5,Affordable Care Act,2020-10-31,0.2647912,68.0,21.4,0.026300000000000004,0.5650999999999999,0.062279999999999995,0.06523999999999999,0.24446
6,6,Affordable Care Act,2020-11-01,0.1075115,53.25,35.75,0.008525,0.539275,0.0381,0.076375,0.3049
7,7,Affordable Care Act,2020-11-02,0.1811166,64.3,26.85,0.019975,0.5278299999999999,0.042035,0.09688,0.270855
8,8,Affordable Care Act,2020-11-03,0.26908812903225804,69.3225806451613,19.645161290322577,0.03139032258064516,0.5259387096774193,0.05851935483870969,0.12081612903225808,0.22088064516129036
9,9,Affordable Care Act,2020-11-04,0.2263742,67.4,22.6,0.059079999999999994,0.5207,0.054000000000000006,0.14432,0.14930000000000002
10,10,Affordable Care Act,2020-11-05,0.2912193,69.1,20.200000000000006,0.03729,0.5835600000000001,0.06652999999999999,0.13426,0.15080000000000002
11,11,Affordable Care Act,2020-11-08,0.1866994,62.0,29.5,0.04566000000000001,0.6605500000000001,0.03297,0.08819,0.12344000000000001
12,12,Affordable Care Act,2020-11-09,0.3736055,77.66666666666666,13.444444444444445,0.03281666666666667,0.6561166666666666,0.04305555555555556,0.1155888888888889,0.13161111111111112
13,13,Affordable Care Act,2020-11-12,0.36948457142857133,76.14285714285714,10.571428571428571,0.06902857142857144,0.5360285714285715,0.06965714285714286,0.10515714285714284,0.16654285714285713
14,14,Affordable Care Act,2020-11-13,0.3414736942070276,72.07977207977206,13.010446343779677,0.032421652421652424,0.6529772079772079,0.05810541310541311,0.10049857549857552,0.12304368471035138
15,15,Affordable Care Act,2020-11-14,0.31969840000000005,72.0,16.3,0.06872,0.6210100000000001,0.05559,0.10113,0.119
16,16,Affordable Care Act,2020-11-16,0.36312740000000004,75.6,18.2,0.0488,0.6167999999999999,0.06924000000000001,0.10206,0.1208
17,17,Affordable Care Act,2020-11-17,0.3674466,73.6,11.0,0.02144,0.61812,0.03578,0.12240000000000002,0.14606
18,18,Affordable Care Act,2020-11-18,0.326304,73.0,16.8,0.02806,0.6123200000000001,0.04336,0.12658,0.139
19,19,Affordable Care Act,2020-11-19,0.29031060000000003,66.8,15.8,0.0456,0.5752200000000001,0.04766,0.1485,0.10668
20,20,Affordable Care Act,2020-11-20,0.3017006,72.8,18.0,0.016460000000000002,0.601,0.04072,0.09354,0.17994000000000002
21,21,Affordable Care Act,2021-01-06,0.14615458333333334,56.66666666666666,29.25,0.033425,0.5364000000000001,0.062374999999999986,0.1321166666666667,0.11760833333333333
22,22,Affordable Care Act,2021-01-07,0.18062020000000004,62.0,28.000000000000004,0.03806,0.526228,0.116456,0.10666000000000002,0.14895999999999998
23,23,Affordable Care Act,2021-01-12,0.28383864285714283,63.35714285714285,21.5,0.03325,0.5669785714285714,0.07365,0.14877142857142858,0.13097857142857144
24,24,Affordable Care Act,2021-01-13,0.31667,73.2,18.2,0.0391,0.5486,0.05878,0.11478000000000002,0.20238
25,25,Affordable Care Act,2021-01-15,0.2806648,63.2,22.0,0.0245,0.5417000000000001,0.049400000000000006,0.1269,0.1888
26,26,Affordable Care Act,2021-01-17,0.320295,76.6,14.6,0.0471,0.5796,0.050100000000000006,0.1166,0.1458
27,27,Affordable Care Act,2021-01-19,0.3286701333333333,73.93333333333331,16.933333333333334,0.02734666666666667,0.5984733333333334,0.06165333333333334,0.09212666666666666,0.19658666666666666
28,28,Affordable Care Act,2021-01-21,0.30545684,70.36,17.52,0.04966,0.550972,0.0636,0.12578799999999998,0.16350000000000006
29,29,Affordable Care Act,2021-01-20,0.3800716,80.0,8.0,0.0475,0.5887600000000001,0.08109999999999999,0.1109,0.17144
30,30,Affordable Care Act,2021-01-22,0.29860879999999995,67.2,17.4,0.03984,0.52652,0.05066,0.12525999999999998,0.17724
31,31,Affordable Care Act,2021-01-24,0.238381,61.0,23.0,0.0158,0.5387000000000001,0.0633,0.1323,0.14930000000000002
32,32,Affordable Care Act,2021-01-25,0.24014600000000005,61.33333333333333,20.0,0.0158,0.5301333333333335,0.0708,0.14563333333333334,0.18036666666666668
33,33,Affordable Care Act,2021-01-28,0.3824702666666667,80.93333333333334,9.666666666666666,0.012593333333333331,0.6695133333333333,0.03966666666666667,0.10445333333333334,0.14645999999999998
34,34,Affordable Care Act,2021-01-30,0.3832632,76.4,11.0,0.019459999999999998,0.6244000000000001,0.05144,0.10718,0.1412
35,35,Affordable Care Act,2021-02-01,0.42441759999999995,79.60000000000002,8.200000000000001,0.0277,0.58302,0.07135999999999999,0.09912,0.1406
36,36,Affordable Care Act,2021-02-02,0.2802805,66.5,21.5,0.0235,0.6058,0.0427,0.1089,0.15385
37,37,Affordable Care Act,2021-02-04,0.3509678,74.6,13.8,0.024200000000000003,0.58018,0.0943,0.15059999999999998,0.11392
38,38,Affordable Care Act,2021-02-08,0.3098956,69.8,15.6,0.032760000000000004,0.59246,0.062439999999999996,0.1225,0.12755999999999998
39,39,Affordable Care Act,2021-02-09,0.39012542857142857,75.14285714285714,15.428571428571427,0.0276,0.6952142857142857,0.045685714285714295,0.0703857142857143,0.14072857142857145
40,40,Affordable Care Act,2021-02-10,0.4873176,83.6,12.6,0.01002,0.68674,0.045739999999999996,0.09996,0.14534
0,0,Green New Deal,2020-10-22,-0.06287613333333335,44.73333333333333,38.13333333333333,0.014346666666666669,0.4509266666666666,0.03206666666666666,0.2196533333333333,0.22684
1,1,Green New Deal,2020-10-26,0.1008497777777778,44.22222222222222,23.44444444444445,0.0279,0.3189333333333333,0.10278888888888887,0.17253333333333334,0.21476666666666666
2,2,Green New Deal,2020-10-27,0.082471,44.6,27.6,0.03754,0.32161999999999996,0.0982,0.15910000000000002,0.22678
3,3,Green New Deal,2020-10-28,0.0724947,40.2,25.9,0.04141,0.3329,0.05943,0.18481,0.23085999999999998
4,4,Green New Deal,2020-10-29,0.027090400000000004,39.6,33.800000000000004,0.04252,0.30482,0.07226,0.20610000000000006,0.22564
5,5,Green New Deal,2020-10-31,0.0882148,40.6,21.4,0.06720000000000001,0.32843999999999995,0.08884,0.15066000000000002,0.18836000000000006
6,6,Green New Deal,2020-11-01,0.09770133333333332,41.0,24.333333333333336,0.036366666666666665,0.3388666666666667,0.05326666666666667,0.13416666666666666,0.25356666666666666
7,7,Green New Deal,2020-11-02,0.090637,40.55,24.5,0.038985,0.335125,0.06415000000000001,0.15785500000000002,0.220275
8,8,Green New Deal,2020-11-03,0.12742370967741934,46.935483870967744,24.258064516129032,0.04380645161290323,0.3370258064516129,0.08377741935483872,0.16295483870967742,0.1923
9,9,Green New Deal,2020-11-04,0.07793000000000001,43.2,30.8,0.04342,0.34614,0.0847,0.18126,0.18994
10,10,Green New Deal,2020-11-05,0.1178315,44.7,24.3,0.0478,0.3418200000000001,0.08843999999999999,0.16862,0.18098000000000006
11,11,Green New Deal,2020-11-08,0.07588755555555557,44.77777777777778,28.000000000000004,0.02758888888888889,0.3451,0.059788888888888884,0.1483777777777778,0.1988
12,12,Green New Deal,2020-11-09,0.11914670588235292,46.647058823529406,23.64705882352941,0.036741176470588235,0.3832,0.07966470588235294,0.15910588235294118,0.19430000000000006
13,13,Green New Deal,2020-11-12,0.14791114285714285,51.85714285714285,21.142857142857142,0.025742857142857147,0.3527571428571428,0.08687142857142857,0.18435714285714289,0.18268571428571428
14,14,Green New Deal,2020-11-13,0.10715795652173916,46.39130434782609,24.95652173913044,0.038660869565217394,0.348904347826087,0.07704782608695653,0.17248260869565218,0.1784217391304348
15,15,Green New Deal,2020-11-14,0.07885166666666668,43.111111111111114,27.88888888888889,0.023411111111111108,0.2999333333333333,0.08723333333333333,0.1947,0.1453888888888889
16,16,Green New Deal,2020-11-16,0.10227919999999999,48.8,24.0,0.039680000000000014,0.37076,0.10418,0.14114000000000002,0.17950000000000002
17,17,Green New Deal,2020-11-17,0.1321194,50.4,23.8,0.03976,0.35488000000000003,0.09128,0.16178,0.17378000000000002
18,18,Green New Deal,2020-11-18,0.02258899999999999,32.0,32.4,0.0221,0.3495,0.071,0.15074,0.25618
19,19,Green New Deal,2020-11-19,0.09379239999999997,45.2,25.8,0.02828,0.38928,0.07696000000000001,0.15280000000000002,0.17842
20,20,Green New Deal,2020-11-20,-0.028307400000000007,37.2,37.2,0.031560000000000005,0.33858000000000005,0.08552000000000001,0.19822,0.19968
21,21,Green New Deal,2021-01-06,0.08324808333333332,46.25,25.333333333333336,0.026083333333333337,0.35957500000000003,0.10203333333333334,0.16068333333333332,0.190175
22,22,Green New Deal,2021-01-07,0.06852404,44.0,28.24,0.033652,0.370616,0.08367999999999999,0.177384,0.183048
23,23,Green New Deal,2021-01-12,0.048583428571428576,39.42857142857143,27.285714285714285,0.055992857142857136,0.3732071428571429,0.06579285714285715,0.16335,0.1953642857142857
24,24,Green New Deal,2021-01-13,0.1123544,46.0,21.4,0.050519999999999995,0.3387,0.07486,0.12482,0.21466
25,25,Green New Deal,2021-01-15,0.10007339999999999,44.4,25.0,0.0272,0.33821999999999997,0.07840000000000001,0.17720000000000002,0.18658
26,26,Green New Deal,2021-01-17,0.1047298,50.8,24.8,0.031439999999999996,0.45303999999999994,0.09482,0.13794,0.16219999999999998
27,27,Green New Deal,2021-01-19,0.15598233333333333,50.66666666666667,16.133333333333333,0.03888,0.32928,0.08181333333333334,0.12561333333333335,0.17586
28,28,Green New Deal,2021-01-21,0.10324517391304347,42.60869565217392,23.39130434782609,0.04664782608695652,0.3504608695652174,0.08099130434782609,0.16521304347826088,0.16927391304347827
29,29,Green New Deal,2021-01-20,0.1349726,46.0,20.8,0.04096,0.35723999999999995,0.08354,0.13126,0.19614
30,30,Green New Deal,2021-01-22,0.0950238,41.6,25.2,0.014819999999999998,0.32348000000000005,0.11342000000000002,0.17074,0.18136
31,31,Green New Deal,2021-01-24,-0.04063265306122448,38.775510204081634,36.734693877551024,0.0,0.3824489795918368,0.11918367346938775,0.13408163265306122,0.13918367346938776
32,32,Green New Deal,2021-01-25,0.1038415,46.0,23.5,0.0515,0.4124,0.0962,0.16915,0.13975
33,33,Green New Deal,2021-01-28,0.09316,40.8,21.6,0.031906666666666667,0.39720666666666665,0.08026666666666668,0.14758666666666667,0.17523333333333332
34,34,Green New Deal,2021-01-30,0.1650646,51.2,22.6,0.0296,0.30110000000000003,0.22438,0.13296,0.13944
35,35,Green New Deal,2021-02-01,0.13970539999999998,48.6,22.4,0.03612,0.24424,0.20232,0.1477,0.15333999999999998
36,36,Green New Deal,2021-02-02,0.08980450000000001,44.0,29.0,0.04075,0.3935,0.07440000000000001,0.19395000000000004,0.16704999999999998
37,37,Green New Deal,2021-02-04,0.06640560000000001,44.4,30.0,0.046239999999999996,0.34428000000000003,0.12454000000000001,0.17215999999999998,0.16036
38,38,Green New Deal,2021-02-08,0.061328199999999986,38.8,28.6,0.037620000000000015,0.36206,0.09024,0.13634000000000002,0.20736
39,39,Green New Deal,2021-02-09,0.1098832857142857,50.42857142857143,24.42857142857143,0.025671428571428567,0.3849571428571429,0.10732857142857144,0.16795714285714286,0.17509999999999998
40,40,Green New Deal,2021-02-10,0.0706762,42.4,25.2,0.04056,0.38934,0.05388,0.16874,0.20260000000000006
0,0,climate change,2020-10-22,0.032426133333333336,39.73333333333333,36.466666666666654,0.034326666666666665,0.3752466666666667,0.06694,0.20319333333333334,0.2529133333333333
1,1,climate change,2020-10-26,0.015014799999999991,37.9,34.300000000000004,0.04872,0.38076,0.07235,0.19855,0.18314
2,2,climate change,2020-10-27,0.04332933333333333,41.66666666666667,29.66666666666667,0.04771666666666667,0.32166666666666666,0.08455,0.21236666666666668,0.1914833333333333
3,3,climate change,2020-10-28,0.008864499999999999,38.0,34.7,0.05433,0.35556,0.07418000000000001,0.1951,0.18828
4,4,climate change,2020-10-29,0.05436979999999999,39.4,31.6,0.0478,0.32543999999999995,0.08656,0.23096,0.1886
5,5,climate change,2020-10-31,-0.05089020000000002,31.0,39.4,0.05256,0.31861999999999996,0.06838000000000001,0.17604000000000006,0.23181999999999997
6,6,climate change,2020-11-01,-0.060664,34.0,44.25,0.051300000000000005,0.362825,0.060225,0.22925,0.1835
7,7,climate change,2020-11-02,-0.012409949999999998,36.85,36.85,0.03993,0.3361950000000001,0.08122,0.216585,0.19955499999999998
8,8,climate change,2020-11-03,0.02289212903225807,38.70967741935485,34.90322580645161,0.045883870967741935,0.3004096774193548,0.0898516129032258,0.21685483870967745,0.2124967741935484
9,9,climate change,2020-11-04,0.023882800000000003,39.8,36.0,0.0579,0.30084000000000005,0.09078,0.23526,0.18054000000000006
10,10,climate change,2020-11-05,0.040896100000000005,39.7,32.4,0.05458,0.3350600000000001,0.07023,0.19508,0.21851
11,11,climate change,2020-11-08,0.0635701,48.1,27.6,0.040629999999999986,0.30524,0.07067999999999999,0.19745,0.16239
12,12,climate change,2020-11-09,0.029891944444444443,38.16666666666666,30.722222222222218,0.04634444444444445,0.3332333333333333,0.0977277777777778,0.1833444444444444,0.21927222222222226
13,13,climate change,2020-11-12,-0.02555457142857143,36.285714285714285,38.285714285714285,0.04688571428571429,0.3376428571428572,0.08231428571428571,0.2062571428571429,0.1834
14,14,climate change,2020-11-13,0.022083434782608696,39.52173913043479,33.608695652173914,0.04509565217391304,0.3192869565217392,0.08411304347826087,0.2218565217391304,0.18381739130434785
15,15,climate change,2020-11-14,-0.003961900000000001,40.9,35.5,0.04542,0.30928,0.09043,0.23817,0.17023
16,16,climate change,2020-11-16,0.010115600000000004,38.4,32.800000000000004,0.04988,0.33638,0.06752000000000001,0.1873,0.2083
17,17,climate change,2020-11-17,0.05350359999999999,39.8,29.8,0.04786,0.35796,0.06776,0.20084000000000002,0.19518
18,18,climate change,2020-11-18,0.026536200000000003,38.4,34.0,0.05676000000000001,0.32594,0.11135999999999999,0.18796,0.15124
19,19,climate change,2020-11-19,0.0390784,37.6,33.6,0.039540000000000006,0.39114,0.09512,0.17048000000000002,0.18320000000000006
20,20,climate change,2020-11-20,0.011668199999999998,37.0,33.4,0.039200000000000006,0.32586000000000004,0.08996000000000001,0.19255999999999998,0.19764
21,21,climate change,2021-01-06,-0.002509833333333334,36.75,34.91666666666667,0.04548333333333334,0.35605,0.074125,0.184725,0.183275
22,22,climate change,2021-01-07,0.02746604,40.84,32.68,0.050132,0.347416,0.08634000000000001,0.183272,0.193372
23,23,climate change,2021-01-12,-0.015446214285714294,33.0,41.14285714285714,0.05290714285714285,0.3125928571428571,0.0749357142857143,0.2293714285714286,0.18321428571428572
24,24,climate change,2021-01-13,-0.0066636,33.4,34.4,0.054020000000000006,0.34296000000000004,0.0604,0.21602,0.18818
25,25,climate change,2021-01-15,0.018924400000000004,38.4,36.0,0.04404000000000001,0.36241999999999996,0.07130000000000003,0.22194,0.18172
26,26,climate change,2021-01-17,0.054445400000000005,39.8,30.2,0.05124,0.32842,0.07864,0.21224,0.18704
27,27,climate change,2021-01-19,0.0343704,40.93333333333333,32.266666666666666,0.03928666666666667,0.34628000000000003,0.10487333333333332,0.21008666666666667,0.20486666666666667
28,28,climate change,2021-01-21,0.06492176,42.96,30.44,0.041451999999999996,0.335408,0.09258,0.19876800000000006,0.195884
29,29,climate change,2021-01-20,0.0705756,44.4,30.6,0.0435,0.32448,0.11676,0.18524,0.19338
30,30,climate change,2021-01-22,0.041676800000000014,40.40000000000001,34.599999999999994,0.054520000000000006,0.35664,0.09614,0.18838,0.14772000000000002
31,31,climate change,2021-01-24,-0.05098399999999999,38.0,35.0,0.1319,0.3275,0.1016,0.14560000000000006,0.18270000000000006
32,32,climate change,2021-01-25,0.00021199999999999588,33.33333333333333,31.666666666666664,0.04886666666666667,0.3457,0.07763333333333335,0.18243333333333334,0.19773333333333332
33,33,climate change,2021-01-28,0.004865533333333333,39.33333333333333,34.13333333333333,0.03912666666666667,0.34864,0.08317999999999999,0.2099133333333333,0.20392000000000005
34,34,climate change,2021-01-30,0.051123600000000005,39.4,30.4,0.036660000000000005,0.35346000000000005,0.09254,0.19214,0.18874
35,35,climate change,2021-02-01,0.07896619999999999,43.0,29.8,0.0442,0.38784,0.07124000000000001,0.17454000000000006,0.20965999999999999
36,36,climate change,2021-02-02,0.061603999999999985,39.5,29.5,0.031000000000000007,0.33535,0.094,0.21910000000000004,0.21995
37,37,climate change,2021-02-04,0.0452368,41.4,32.2,0.060580000000000016,0.34286,0.08116,0.22236,0.15830000000000002
38,38,climate change,2021-02-08,0.012955000000000001,39.6,34.4,0.046320000000000014,0.33264,0.0994,0.23534,0.15381999999999998
39,39,climate change,2021-02-09,0.05930075000000001,41.125,28.875,0.04055,0.3553625,0.082475,0.2106125,0.1664875
40,40,climate change,2021-02-10,0.08038039999999999,43.8,25.8,0.04116,0.35716,0.08748,0.19996,0.17945999999999998
0,0,healthcare,2020-10-22,0.06918386666666666,42.8,31.6,0.0297,0.28903333333333336,0.07441333333333335,0.19249333333333332,0.22914000000000004
1,1,healthcare,2020-10-26,0.026822600000000002,42.4,34.9,0.06367,0.35655,0.10805999999999999,0.16349,0.20316000000000006
2,2,healthcare,2020-10-27,0.1162125,48.33333333333334,25.333333333333336,0.02795000000000001,0.3896,0.10921666666666667,0.1522666666666667,0.19375
3,3,healthcare,2020-10-28,0.047038699999999996,42.1,29.8,0.034550000000000004,0.4228100000000001,0.08329,0.14968,0.17908
4,4,healthcare,2020-10-29,0.08952919999999999,44.4,28.2,0.0522,0.3679399999999999,0.10664000000000001,0.17702,0.19168
5,5,healthcare,2020-10-31,0.12927780000000005,47.4,26.4,0.05658000000000001,0.3463,0.1224,0.15168,0.19822000000000006
6,6,healthcare,2020-11-01,0.07926799999999999,44.5,32.0,0.030925,0.352175,0.112375,0.171675,0.2296
7,7,healthcare,2020-11-02,0.09823955,44.05,26.700000000000006,0.04027,0.33555,0.09475499999999999,0.185615,0.21186
8,8,healthcare,2020-11-03,0.08933283870967743,46.774193548387096,29.806451612903228,0.0426,0.3502064516129033,0.11898709677419354,0.17308709677419354,0.20157741935483875
9,9,healthcare,2020-11-04,0.108525,48.0,27.800000000000004,0.032,0.38311999999999996,0.13278,0.1845,0.17714000000000002
10,10,healthcare,2020-11-05,0.1102503,47.4,25.7,0.037160000000000006,0.36305,0.09495,0.17074,0.20534000000000002
11,11,healthcare,2020-11-08,0.09002160000000001,44.8,28.6,0.049569999999999996,0.33887,0.10089,0.18251,0.18863
12,12,healthcare,2020-11-09,0.11133694444444443,47.555555555555564,27.88888888888889,0.03531111111111111,0.36501666666666666,0.0976277777777778,0.16924444444444445,0.18331111111111112
13,13,healthcare,2020-11-12,0.12099285714285715,48.42857142857142,24.714285714285715,0.03281428571428571,0.3737142857142857,0.11335714285714285,0.14694285714285715,0.1940285714285714
14,14,healthcare,2020-11-13,0.12979408695652173,48.91304347826087,24.869565217391305,0.04060434782608696,0.35702608695652177,0.1074,0.17736956521739133,0.19036956521739126
15,15,healthcare,2020-11-14,0.08011779999999999,44.3,30.1,0.03325,0.35306,0.08946,0.20779000000000006,0.19396
16,16,healthcare,2020-11-16,0.12578,49.0,26.0,0.03514,0.38206,0.11032,0.17842,0.1774
17,17,healthcare,2020-11-17,0.1396746,48.0,26.200000000000006,0.0463,0.38971999999999996,0.10596,0.16362000000000002,0.17972
18,18,healthcare,2020-11-18,0.10970760000000003,46.40000000000001,25.0,0.039540000000000006,0.32234,0.12255999999999999,0.16136,0.18954
19,19,healthcare,2020-11-19,0.11480439999999999,46.2,28.8,0.039040000000000005,0.35352,0.09673999999999999,0.18254,0.18567999999999998
20,20,healthcare,2020-11-20,0.06741280000000001,43.2,28.6,0.03986,0.34062,0.10346,0.17098000000000002,0.19468
21,21,healthcare,2021-01-06,0.07485533333333333,46.25,29.833333333333336,0.031041666666666662,0.37165833333333337,0.11239166666666668,0.16969166666666666,0.17955833333333332
22,22,healthcare,2021-01-07,0.11497232,46.24,24.92,0.035264,0.362892,0.11018400000000003,0.14813199999999999,0.183372
23,23,healthcare,2021-01-12,0.07868800000000001,44.0,28.714285714285715,0.038335714285714285,0.3404,0.11272142857142856,0.16537142857142856,0.19334285714285715
24,24,healthcare,2021-01-13,0.07529159999999999,42.0,27.6,0.03404,0.36974,0.10664000000000001,0.13974,0.1973
25,25,healthcare,2021-01-15,0.15918800000000002,45.4,21.0,0.02396,0.43326000000000003,0.12662,0.12826,0.2005
26,26,healthcare,2021-01-17,0.1100144,45.2,24.8,0.03408,0.3659600000000001,0.0989,0.20278,0.15768
27,27,healthcare,2021-01-19,0.1105794,46.26666666666666,23.6,0.04222,0.3187,0.09870666666666668,0.15968000000000002,0.22346
28,28,healthcare,2021-01-21,0.11273068,44.44000000000001,23.72,0.032027999999999994,0.348188,0.1061,0.14444400000000002,0.2143
29,29,healthcare,2021-01-20,0.08958860000000002,44.2,27.800000000000004,0.03804,0.3789,0.10647999999999999,0.15569999999999998,0.16038
30,30,healthcare,2021-01-22,0.10684119999999997,45.4,25.4,0.04056,0.35178000000000004,0.09287999999999999,0.16442,0.19966000000000006
31,31,healthcare,2021-01-24,0.16709899999999994,53.0,18.0,0.0202,0.4608,0.1064,0.13190000000000002,0.16
