,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Affordable Care Act,13 arrests made us capitol september 2017 181 people arrested demon ,2021-01-06,0.0,0.6,0.4,-0.7184,0.0,0.5,0.0,0.5,0.0
1,Affordable Care Act,obama first two years see biden expect ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
2,Affordable Care Act,remember good ol days gop would falsely accuse democrats sending grandma death panel dur ,2021-01-06,0.148,0.561,0.291,-0.4215,0.0,0.5,0.33,0.17,0.0
3,Affordable Care Act,realize antifa orwellian name correct patriot act ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,Affordable Care Act,say john lewis voting rights advancement act george floyd justice policing act hero ,2021-01-06,0.389,0.611,0.0,0.7906,0.0,0.67,0.0,0.0,0.33
5,Affordable Care Act,another thing add affordable care act coverages trumpism disease flar ,2021-01-06,0.262,0.738,0.0,0.4939,0.0,0.5,0.0,0.25,0.25
6,Affordable Care Act,capitol police using zip ties protesters like people wheelchairs ,2021-01-06,0.219,0.614,0.167,0.1531,0.0,1.0,0.0,0.0,0.0
7,Affordable Care Act,compare contrast 2 capitol police taking selfie protestors occupying us capitol today capitol police ,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2
8,Affordable Care Act,john mc cain literally saved millions lives voting hi ,2021-01-06,0.259,0.741,0.0,0.4215,0.0,0.0,0.0,0.0,0.0
9,Affordable Care Act,yea protesting attempt repeal affordable care act ,2021-01-06,0.291,0.455,0.255,0.1027,0.0,1.0,0.0,0.0,0.0
10,Affordable Care Act,open enrollment health insurance affordable care act still open states co nv pa ,2021-01-06,0.211,0.789,0.0,0.4939,0.0,0.8,0.0,0.2,0.0
11,Affordable Care Act,people rejected affordable care act dc rejecting lawful election next time stop stealing furniture ,2021-01-06,0.131,0.369,0.5,-0.8402,0.0,0.5,0.0,0.0,0.5
12,Affordable Care Act,maryland extending open enrollment affordable care act exchange march 15 help residents ,2021-01-06,0.371,0.629,0.0,0.7096,0.0,0.67,0.0,0.0,0.33
13,Affordable Care Act,youre new indian river county may qualify affordable care act coverage ampor special enrollment peri ,2021-01-06,0.312,0.688,0.0,0.7096,0.0,0.75,0.0,0.0,0.25
14,Affordable Care Act,imagine trying pass affordable care act political environment right wing mobs felt free storm capitol ,2021-01-06,0.333,0.667,0.0,0.7579,0.1,0.5,0.1,0.2,0.1
15,Affordable Care Act,unpleasant tax surprise may lurking next spring people bought health insurance year ,2021-01-06,0.134,0.573,0.293,-0.3612,0.0,0.33,0.0,0.33,0.33
16,Affordable Care Act,wasnt today 2017 protesting healthcare cause trying ,2021-01-06,0.28,0.72,0.0,0.3252,0.0,0.0,0.0,0.0,0.0
17,Affordable Care Act,please delete protest 2017 fighting healthcare w ,2021-01-06,0.235,0.306,0.459,-0.296,0.0,0.0,0.0,1.0,0.0
18,Affordable Care Act,2017 people disabilities protesting repeal affordable care act ,2021-01-06,0.267,0.5,0.233,0.1027,0.0,1.0,0.0,0.0,0.0
19,Affordable Care Act,need look obamacare poor white americans voted gop ,2021-01-06,0.0,0.693,0.307,-0.4767,0.0,1.0,0.0,0.0,0.0
20,Affordable Care Act,remember capitol kkops dragging disabled people wheelchairs protesting abolishment ,2021-01-06,0.0,0.741,0.259,-0.4215,0.0,1.0,0.0,0.0,0.0
21,Affordable Care Act,actually arrested protesting cuts medicaid cuts home community based services ,2021-01-06,0.0,0.368,0.632,-0.8519,0.0,0.0,0.0,0.67,0.33
