,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,COVID,another covid 19 death sincere condolences family amp friends ,2021-01-25,0.369,0.382,0.248,0.2263,0.0,0.33,0.33,0.0,0.33
1,COVID,150k per person 300k per family according discussion senator collins c ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,COVID,covid 19 vaccine 1 day 2 sore upper arm otherwise fine covidvaccine carlsbad california ,2021-01-25,0.126,0.699,0.175,-0.1779,0.25,0.0,0.5,0.25,0.0
3,COVID,think 200k wage cap issue also going pla ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.33
4,COVID,exclusive biden impose south africa travel ban combat new covid 19 variant cdc ,2021-01-25,0.08,0.481,0.439,-0.7717,0.0,0.0,0.0,1.0,0.0
5,COVID,course since virus charge president hav ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,COVID,heres list players covid protocols 124 cbj patrik laine removed list ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,COVID,one dosage vaccines isnt gonna stop covid overnight ,2021-01-25,0.212,0.788,0.0,0.2235,0.0,0.0,0.0,0.0,0.0
8,COVID,taiwan put 500 quarantine hospital covid 19 cluster ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,COVID,18459 fewer covid 19 tests done second week 2021 first week 2021 accor ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,COVID,would ohio gop chair state legislatures ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
11,COVID,lmfao going within mile stadium rn allowed states maga ones wh ,2021-01-25,0.259,0.741,0.0,0.5423,0.0,0.67,0.0,0.33,0.0
12,COVID,nice would probably help fucking covid ,2021-01-25,0.579,0.421,0.0,0.6705,0.0,0.4,0.4,0.0,0.2
13,COVID,remembering old chris rock routine suck dick like got antidote though ,2021-01-25,0.15,0.479,0.371,-0.5719,0.0,0.0,0.0,1.0,0.0
14,COVID,checks notes covid ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,COVID,guess covid kansas city ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,COVID,amlo covid 19 positive ,2021-01-25,0.545,0.455,0.0,0.5574,0.0,0.0,0.0,0.0,0.0
17,COVID,covid starting sound lot like beard connects ,2021-01-25,0.294,0.706,0.0,0.3612,0.5,0.0,0.0,0.5,0.0
18,COVID,hell democrats lead way leading world covid deaths ,2021-01-25,0.0,0.603,0.397,-0.6808,0.0,1.0,0.0,0.0,0.0
19,COVID,covid starting sound like smash ult rollback ,2021-01-25,0.294,0.706,0.0,0.3612,0.0,0.0,0.0,0.0,0.0
20,COVID,people popping positive covid left right stay underway mission comes first ,2021-01-25,0.265,0.735,0.0,0.5574,0.25,0.25,0.0,0.0,0.5
21,COVID,pandemic altered financial behaviors many expect change good ,2021-01-25,0.293,0.707,0.0,0.4404,0.0,0.0,1.0,0.0,0.0
22,COVID,comes rink covid lock pricele ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,COVID,covids im gonna start hanging old men ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,COVID,across parties 79 us adults say another economic assistance pa ,2021-01-25,0.231,0.769,0.0,0.4019,0.0,0.0,0.0,0.0,1.0
25,COVID,waiting ruffles start trending covid 19 ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,COVID,president biden formally reinstate covid 19 travel restrictions non us travelers brazil ireland th ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,COVID,things dr brix failed throughout 2020 covid_19 america trump fauci ,2021-01-25,0.0,0.732,0.268,-0.5106,0.0,0.0,0.0,0.0,1.0
28,COVID,president biden reinstate covid 19 travel restrictions add south africa ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,COVID,weak unbalanced maybe vertigo time covid thejohnfleming blog camden ,2021-01-25,0.0,0.734,0.266,-0.4404,0.0,0.0,0.0,1.0,0.0
30,COVID,someone died getting covid vaccine ,2021-01-25,0.0,0.526,0.474,-0.5574,0.0,1.0,0.0,0.0,0.0
31,COVID,living second house purchased know exciting stressful ,2021-01-25,0.278,0.435,0.287,-0.0258,0.0,0.5,0.0,0.5,0.0
32,COVID,guard staying march beds floorsthey ar ,2021-01-25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
33,COVID,getting jab done canadians expect get covid 19 vaccine bmc_ patients masks4canada ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,COVID,merch company im using isnt shipping bunch places bc covid v frustrating ,2021-01-25,0.0,0.775,0.225,-0.4404,0.5,0.5,0.0,0.0,0.0
35,COVID,gov whitmer tries sneak gun control covid relief package via typ ,2021-01-25,0.214,0.621,0.166,0.1779,0.0,1.0,0.0,0.0,0.0
36,COVID,rep andrew koenig critic pandemic restrictions covid 19 news blog wants free infect kil ,2021-01-25,0.19,0.69,0.121,0.296,0.0,0.0,1.0,0.0,0.0
37,COVID,38 capitol police officers test positive covid 19 capitol riot ,2021-01-25,0.237,0.526,0.237,0.0,0.0,1.0,0.0,0.0,0.0
38,COVID,bipartisan group senators pushes back biden covid plan via politico ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
39,COVID,north looks like practicing covid genocide ,2021-01-25,0.333,0.667,0.0,0.3612,0.0,0.0,0.0,0.0,0.0
40,COVID,,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,COVID,congestion headaches awful went got covid test parnoid courseand ,2021-01-25,0.0,0.727,0.273,-0.4588,0.0,1.0,0.0,0.0,0.0
42,COVID,us surpassed 25 million confirmed covid 19 infections almost exactly one year first case ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
43,COVID,lit room last night us lights sending back ,2021-01-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,COVID,better still big study statistical analysis different risk factors ,2021-01-25,0.242,0.583,0.175,0.2023,0.0,0.33,0.0,0.0,0.67
45,COVID,guess old article damn senator talkin ass saying maybe colored ,2021-01-25,0.0,0.563,0.437,-0.7351,0.0,0.0,0.0,0.33,0.67
46,COVID,serious question supposed social distancing yet people piled top ,2021-01-25,0.178,0.693,0.129,0.128,0.0,0.8,0.0,0.0,0.2
47,COVID,take ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,COVID,infrastructure deal covid thousands americans dying daily disproportionately communities c ,2021-01-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,COVID,covid starting sound lot like hyyh yoonkook get happy ending ,2021-01-25,0.437,0.563,0.0,0.7351,0.0,0.33,0.33,0.33,0.0
50,COVID,long 365 days covid19 aus ,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
51,COVID,people getting sloppier drags remind hav ,2021-01-25,0.0,0.746,0.254,-0.1779,0.0,0.0,0.0,0.0,0.0
52,COVID,hitting deeper covid swab tbh ,2021-01-25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,COVID,bleed green quite month covid 19 protocol roster saw new faces take lead ,2021-01-25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
