,Search,Tweet,Entered on
37,Trump -filter:retweets,thank andrew skousen joining audience talk trump speech whats happening ,2021-02-09
38,Trump -filter:retweets,keep dreaming thats president reality nothi ,2021-02-09
39,Trump -filter:retweets,mulligan really inciting riot treason like golf whiff bet den spoken wo ,2021-02-09
40,Trump -filter:retweets,corrina idk spell name apparently trump supporter done blackface made mer ,2021-02-09
41,Trump -filter:retweets,make citizens arrest donald j trump asking 8100005 people ,2021-02-09
42,Trump -filter:retweets,oxymoron used word trump facts sentence ,2021-02-09
43,Trump -filter:retweets,trump would say trump would never say ,2021-02-09
44,Trump -filter:retweets,loved part super bowlit reminded leading america lost ,2021-02-09
45,Trump -filter:retweets,sen ted cruz sen marco rubio decision convict trump question ,2021-02-09
46,Trump -filter:retweets,wanting attack comment shes republican supports trump ,2021-02-09
47,Trump -filter:retweets,think everyone europe takes granted republicans choose trump fascism democr ,2021-02-09
48,Trump -filter:retweets,defenses trump hollow cynical desperate fail act blood trumps mob spilled day w ,2021-02-09
49,Trump -filter:retweets,wow congress protected immune impeachment law answerable voters represent ,2021-02-09
50,Trump -filter:retweets,trump demorats state one allowed resign avoid impeachment trial sadly blowing smoke ,2021-02-09
51,Trump -filter:retweets,trump shot america face going let get away ,2021-02-09
52,Trump -filter:retweets,represent trump guilty insurrection ,2021-02-09
53,Trump -filter:retweets,trump prison ,2021-02-09
54,Trump -filter:retweets,president trump needs held accountable inciting deadly riot january 6th voted impe ,2021-02-09
55,Trump -filter:retweets,,2021-02-09
56,Trump -filter:retweets,trump trolls hack roblox accounts unfold propaganda bloglovin ,2021-02-09
57,Trump -filter:retweets,watching bit canadian though feel trump got something wrong noggin narcissist ,2021-02-09
58,Trump -filter:retweets,trumps pattern nothing like good quid pro quo ,2021-02-09
59,Trump -filter:retweets,see similarities trump followers ,2021-02-09
60,Trump -filter:retweets,trump black wouldnt gops choice ,2021-02-09
61,Trump -filter:retweets,actions taken paramilitary groups michigan last year emboldened president donald j trump signaled pro ,2021-02-09
62,Trump -filter:retweets,beautiful queen making jokes listen video shows worst thoughti proud ,2021-02-09
63,Trump -filter:retweets,translation trump gonna go know ,2021-02-09
64,Trump -filter:retweets,understand im sure hurts bu ,2021-02-09
65,Trump -filter:retweets,want party back need flush trump brand needs made poison pil ,2021-02-09
66,Trump -filter:retweets,lot due resear ,2021-02-09
67,Trump -filter:retweets,video shows many things going made available general public time since much ,2021-02-09
68,Trump -filter:retweets,think see trump jr chamberlain video certainly trump jr big mouth sl ,2021-02-09
69,Trump -filter:retweets,video summing 16 one worst things ive seen anybody defend trump terror ,2021-02-09
70,Trump -filter:retweets,republican lawmakers run hide jan 6 mean meet greet republica ,2021-02-09
71,Trump -filter:retweets,update us senate starts second impeachment trial former president trump month charged hous ,2021-02-09
72,Trump -filter:retweets,update us senate starts second impeachment trial former president trump month charged hous ,2021-02-09
73,Trump -filter:retweets,good thing trump supporter ,2021-02-09
74,Trump -filter:retweets,hope vote convict trump remember though gop votes vindicate trump insurrection ,2021-02-09
75,Trump -filter:retweets,whole argument meaningless one riot ,2021-02-09
76,Trump -filter:retweets,high regard ex president trump ,2021-02-09
77,Trump -filter:retweets,trumps way many gop ,2021-02-09
78,Trump -filter:retweets,please convict trump stop threats violence amp death protect family children domestic ter ,2021-02-09
79,Trump -filter:retweets,outstanding presentation today democratic house manager impeachment trial donald j trump ,2021-02-09
80,Trump -filter:retweets,five centuries kyren wilson week second match judd trump leads 2 0 nee ,2021-02-09
81,Trump -filter:retweets,trump nothing wrong ,2021-02-09
82,Trump -filter:retweets,video impeachment enough evidence try trump also convict arguin ,2021-02-09
83,Trump -filter:retweets,trump supporters explain clueless via tube ,2021-02-09
84,Trump -filter:retweets,maybe trump right stop funding sack shites ,2021-02-09
85,Trump -filter:retweets,something celebrate trump administration driving north american backlash asia ,2021-02-09
86,Trump -filter:retweets,donald j trump guilty convict thought good time forum let tx juro ,2021-02-09
87,Trump -filter:retweets,democrats showed stunning video trump supporters using words attacked capitol imp ,2021-02-09
88,Trump -filter:retweets,funny remember republican lawmakers asking trump apologize distatestful sometimes violent ,2021-02-09
89,Trump -filter:retweets,,2021-02-09
90,Trump -filter:retweets,love hyperbole tell time trump told go violent capital ,2021-02-09
91,Trump -filter:retweets,hey trumps defense really akin senioritis military terms cool short timer ,2021-02-09
92,Trump -filter:retweets,liberals best rep cicilline try trump president riot also rep c ,2021-02-09
93,Trump -filter:retweets,cnn offers free live tv stream trump second impeachment trial marketing technews ,2021-02-09
94,Trump -filter:retweets,us senate impeachment trial private citizen donald j trump begin today noon eastern democrats ,2021-02-09
95,Trump -filter:retweets,history judge republicans rice voice condemn donald trump ,2021-02-09
96,Trump -filter:retweets,donald j trump still livin rent free democrats suck fake impeachment donald trump donald j trump still president trump2024 ,2021-02-09
97,Trump -filter:retweets,statute limitations impeachment benefit team tried run clock ,2021-02-09
98,Trump -filter:retweets,used later fuck donald trump video longer relevant w ,2021-02-09
99,Trump -filter:retweets,trump famously claimed could theoretically shoot someone 5th ave get away week watc ,2021-02-09
100,Biden -filter:retweets,without fight wrong backed biden goal least defeat ,2021-02-09
101,Biden -filter:retweets,us attorney ryan patrick colleagues asked resign biden justice department via houstonchron ,2021-02-09
102,Biden -filter:retweets,video proof joe biden white house rather castle rock studios ,2021-02-09
103,Biden -filter:retweets,predict hes going vote bidens picks without objection ,2021-02-09
104,Biden -filter:retweets,knew joe biden 2020 election mail voting person voting began 80 mi ,2021-02-09
105,Biden -filter:retweets,chief justice presides president vice president tried ,2021-02-09
106,Biden -filter:retweets,sick always abortion straight murder goes god ,2021-02-09
107,Biden -filter:retweets,notwaz speaking truth power daily basis ccp funded biden bot lik ,2021-02-09
108,Biden -filter:retweets,media downplayed explosive reporting election hunter biden admitted early decembe ,2021-02-09
109,Biden -filter:retweets,yeah president trial joe biden isnt trial ,2021-02-09
110,Biden -filter:retweets,question canada talked biden administration answer vaccines produced us meant us ,2021-02-09
111,Biden -filter:retweets,mc connell mc carthy damaged gop attended mass biden instead attending presi ,2021-02-09
112,Biden -filter:retweets,thought mandatory civic buildings since biden ,2021-02-09
113,Biden -filter:retweets,nio new ath soon buying 212 219 319 calls think whole ev sector gonna see another impulse move ,2021-02-09
114,Biden -filter:retweets,president elect joe biden delivers remarks affordable care act via tube ,2021-02-09
115,Biden -filter:retweets,leave comment demanding president biden shut illegal pipel ,2021-02-09
116,Biden -filter:retweets,unarmed elected representatives people elected ballots president bide ,2021-02-09
117,Biden -filter:retweets,biggest question many scoops ice cream pres biden get ,2021-02-09
118,Biden -filter:retweets,president trump gave us operation warp speed president biden gave uswellnothing ,2021-02-09
119,Biden -filter:retweets,us amb pyatt president biden team friends greece recognize strategic value relation ,2021-02-09
120,Biden -filter:retweets,physicians feeling left covid 19 vaccination effort biden administration moves provide sho ,2021-02-09
121,Biden -filter:retweets,literally pictures hunter smoking crack fucking kid ,2021-02-09
122,Biden -filter:retweets,break voted every biden nomination ,2021-02-09
123,Biden -filter:retweets,think biden appointing neera really wish would gone someone else tbh ,2021-02-09
124,Biden -filter:retweets,,2021-02-09
125,Biden -filter:retweets,shut dapl bbelow shows image running ,2021-02-09
126,Biden -filter:retweets,taken context like good people sides taken context ,2021-02-09
127,Biden -filter:retweets,trial delayed biden inauguration mitch mc connell ,2021-02-09
128,Biden -filter:retweets,white house joe biden stands plan pass equality act within 100 days white house said congress needs ,2021-02-09
129,Biden -filter:retweets,ted cruz gets slammed twitter record time sniveling anti biden tweet ,2021-02-09
130,Biden -filter:retweets,president elect joe biden affordable care act via tube ,2021-02-09
131,Biden -filter:retweets,question always asked solving crime simple basic one benefits ca ,2021-02-09
132,Biden -filter:retweets,im convinced biden doesnt tv ,2021-02-09
133,Biden -filter:retweets,dumbest argument gop dems craving right really obvious biden ,2021-02-09
134,Biden -filter:retweets,216k signatures woah petition rename glasgow prestwick airport joe biden international ,2021-02-09
135,Biden -filter:retweets,amazing biden managed fix global warming little month ,2021-02-09
136,Biden -filter:retweets,sirplease impeach joe biden ,2021-02-09
137,Biden -filter:retweets,sen_ joe manchin opportunity tie breaker much wv political power ,2021-02-09
138,Biden -filter:retweets,president biden heal country given fair chance ,2021-02-09
139,Biden -filter:retweets,remember biden man still jealous get enough credit writing patriot act ,2021-02-09
140,Biden -filter:retweets,biden admin claims stop supporting aggression yemen blockading oil ships amp conf ,2021-02-09
141,Biden -filter:retweets,biden victory based improvement across almost entire c ,2021-02-09
142,Biden -filter:retweets,political reporter falls biden white house aide battling cancer 2020 love story ,2021-02-09
143,Biden -filter:retweets,trump acquitted sets dangerous precedent biden whatever wants ,2021-02-09
144,Biden -filter:retweets,us attorney overseeing hunter biden probe asked stay report usrc ,2021-02-09
145,Biden -filter:retweets,hope republican senate taking consideration threats made biden pelosi schumer waters booke ,2021-02-09
146,Biden -filter:retweets,sorry date us politics us citizen hence vote biden ,2021-02-09
147,Biden -filter:retweets,mate joe biden us speaks people daily nonsense ,2021-02-09
148,Biden -filter:retweets,yet biden one whole life evidenced every creepy moment sniffing pe ,2021-02-09
149,Biden -filter:retweets,cicilline takes claims trump tried bc chief justice roberts presiding explains j ,2021-02-09
150,Biden -filter:retweets,fail see point guess trump allegedly supe ,2021-02-09
151,Biden -filter:retweets,biden supports 75 k treshold stimulus checks ,2021-02-09
152,Biden -filter:retweets,chuck todd say president biden taking covid serious maybe serious day sen lieberman ,2021-02-09
153,Biden -filter:retweets,joe biden get talk fall love hmm ,2021-02-09
154,Biden -filter:retweets,rotten core democrats try impeach trump bc evidence ,2021-02-09
155,Biden -filter:retweets,least one tried use joe biden proof delaware exists ,2021-02-09
156,Biden -filter:retweets,hear biden get boo superbowl man win election ,2021-02-09
157,Biden -filter:retweets,read thread gdr 80m vs peers 200m despite large sales potential difference ,2021-02-09
158,Biden -filter:retweets,millions people around world may get access covid 19 vaccine late 2024 unless bi ,2021-02-09
159,Biden -filter:retweets,image description gray background white writing says tuesday ,2021-02-09
160,Biden -filter:retweets,calling party leadership biden lying sending 200 check ,2021-02-09
161,Biden -filter:retweets,ask obama clinton biden would afforded mulligan ,2021-02-09
162,Biden -filter:retweets,biden admin claims stop supporting aggression yemen blockading oil ships amp conf ,2021-02-09
163,Biden -filter:retweets,people clowns waste time tax dollars dems scared trump wish wouldve done everyt ,2021-02-09
164,Biden -filter:retweets,fashion industry 25 trillion beast tentacles every corner world yet operates lit ,2021-02-09
165,Biden -filter:retweets,joe biden told fake life story voted foe ,2021-02-09
166,Biden -filter:retweets,jill biden pushes free access community college ,2021-02-09
167,Biden -filter:retweets,president joe biden act economy better stronger via tube ,2021-02-09
168,Biden -filter:retweets,video also says clyburn helped biden enormously sc puppypilled ,2021-02-09
169,Biden -filter:retweets,well e drop perfect time biden ,2021-02-09
170,Biden -filter:retweets,bidens trigger make people fight ,2021-02-09
171,Biden -filter:retweets,biden screw head like listen better way forward ,2021-02-09
172,Biden -filter:retweets,executive studentloan forgiveness would use lot political capital pres biden may want conserve ,2021-02-09
173,Biden -filter:retweets,air tory lowe show 1p 4p new 1017 truth 833 212 1017 1017 truth ,2021-02-09
174,Biden -filter:retweets,good chance getting house senate 2022 democrats shown ,2021-02-09
175,Biden -filter:retweets,cilloline addressing ridiculous trump claim since chief justice presiding trial ,2021-02-09
176,Biden -filter:retweets,billie outsold biden boy ,2021-02-09
177,Biden -filter:retweets,yes rule president vice president tried ,2021-02-09
178,Biden -filter:retweets,want distract corrupt biden obama clinton pelosi schumer ,2021-02-09
179,Biden -filter:retweets,trump one got put put biden danger ,2021-02-09
180,Biden -filter:retweets,biden needs outlaw family group chats ,2021-02-09
181,Biden -filter:retweets,,2021-02-09
182,Biden -filter:retweets,tonights show immigration biden executive orders tonight 5 6pm central ,2021-02-09
183,Biden -filter:retweets,democrats pressure biden cancel student loan debt educ140mc ,2021-02-09
184,Biden -filter:retweets,gave biden obama 2008 numbers rural ks much would biden improve ,2021-02-09
185,Biden -filter:retweets,ppl acting like biden president immediately solved every world issue psychotic ,2021-02-09
186,Biden -filter:retweets,watch pissed sheriff openly defies dictator bidens policies issues dire warning america ,2021-02-09
187,Biden -filter:retweets,minimum wage increase president biden paul krugman misleading public national review economics ,2021-02-09
188,Biden -filter:retweets,americans stupid see bigger picture trillions corps peanuts citizens hey cont argui ,2021-02-09
189,Biden -filter:retweets,joe biden told people go mari lago strong ,2021-02-09
190,Biden -filter:retweets,82 advocacy groups call biden end federal executions komo news ,2021-02-09
191,Biden -filter:retweets,biden administration reportedly preparing new rules limiting ice arrests deportations via yahoo news ,2021-02-09
192,Biden -filter:retweets,saw whole factions united states united unseat trump better biden th ,2021-02-09
193,Biden -filter:retweets,gracious president biden coming dc big traito ,2021-02-09
194,Biden -filter:retweets,votes biden much trump orange man b ,2021-02-09
195,Biden -filter:retweets,biden perfect example optics right staying means letting congress condu ,2021-02-09
196,Biden -filter:retweets,another thing makes angry p trump forever getting nominees confirmed good ole republicans ,2021-02-09
197,Biden -filter:retweets,call us president joe biden demand russia release ,2021-02-09
198,Biden -filter:retweets,maybe hes testing waters maybe wants put good face terms supporting ,2021-02-09
199,Biden -filter:retweets,effectiveness greater steeper parts curve biden advantage numbers ,2021-02-09
200,BLM -filter:retweets,blm biased view british history london mayor wants destroy london history ,2021-02-09
201,BLM -filter:retweets,doubled statement disappointed employee would back ,2021-02-09
202,BLM -filter:retweets,valentines day less week away yet nobody asked valentine blm right ,2021-02-09
203,BLM -filter:retweets,people running ice camps probably go church donald trump probably believe anything p ,2021-02-09
204,BLM -filter:retweets,ill never forget yall turned blm chain message insta stories summer performative activism ,2021-02-09
205,BLM -filter:retweets,jay sending kids college 10 plus years literally bailed blm ,2021-02-09
206,BLM -filter:retweets,kill anyone antifa amp blm alone killed least 100 people 2020 burned shit entire year b ,2021-02-09
207,BLM -filter:retweets,call black man horizontal bar monkey flip blm black lives matter feminist bodypositivity hate lgbt whitepower ,2021-02-09
208,BLM -filter:retweets,yall ever got called n word hard er yt person blm bio shiid ,2021-02-09
209,BLM -filter:retweets,really think guilty like saying 36 people killed blm pr ,2021-02-09
210,BLM -filter:retweets,please phony patriots higher ratio mask blm protests less drunks ,2021-02-09
211,BLM -filter:retweets,animals see happened jan 6th ,2021-02-09
212,BLM -filter:retweets,oh ya like really im asking last checked blm caused terri ,2021-02-09
213,BLM -filter:retweets,amazing ppl ignore look blm massacre would lawsuit family killed since trump ,2021-02-09
214,BLM -filter:retweets,hope republican senate taking consideration threats made biden pelosi schumer waters booke ,2021-02-09
215,BLM -filter:retweets,bunker peaceful blm protest though ,2021-02-09
216,BLM -filter:retweets,yes durr ,2021-02-09
217,BLM -filter:retweets,smoke mirrors use blm statements trump said ,2021-02-09
218,BLM -filter:retweets,funny outrage blm strange ,2021-02-09
219,BLM -filter:retweets,lenovo bringing martin luther kings historic dream speech ar via smartphone nation ,2021-02-09
220,BLM -filter:retweets,laugh commentators disagreeing fact ev ,2021-02-09
221,BLM -filter:retweets,blm antifascism fight racial equality opposed white supremacism fascism f ,2021-02-09
222,BLM -filter:retweets,blm right ,2021-02-09
223,BLM -filter:retweets,announcement 501c3 really hurt never intention ,2021-02-09
224,BLM -filter:retweets,blm right ,2021-02-09
225,BLM -filter:retweets,put niggas judas black messiah soundtrack said camera dont give fuck ,2021-02-09
226,BLM -filter:retweets,ppl comparing blm president trying overthrow united states government ppl going w ,2021-02-09
227,BLM -filter:retweets,interestingly source shooting video sullivan previously called ,2021-02-09
228,BLM -filter:retweets,wish would black crowd getting tired woe blame ,2021-02-09
229,BLM -filter:retweets,ramblings peanutsamp blm ,2021-02-09
230,BLM -filter:retweets,blm right ,2021-02-09
231,BLM -filter:retweets,progress determining whether natalie cline suitable remain b ,2021-02-09
232,BLM -filter:retweets,knows career ,2021-02-09
233,BLM -filter:retweets,vengeance georgefloyd blm apprehending white supremacist neck ,2021-02-09
234,BLM -filter:retweets,server acclaimed bay area restaurant loses job wearing black lives matter mask work via sf gate ,2021-02-09
235,BLM -filter:retweets,hillarious think call slut co bu ,2021-02-09
236,BLM -filter:retweets,trump impeachment scumbag hater democrats conveniently left important words peaceful patrio ,2021-02-09
237,BLM -filter:retweets,amazing actual adults think argument somehow convincing tell ,2021-02-09
238,BLM -filter:retweets,kill mockingbird pretty high list person portrays blm protestors lawless ,2021-02-09
239,BLM -filter:retweets,personally think ple r waking amp r need start backbone amp stand amp sto ,2021-02-09
240,BLM -filter:retweets,yup conveniently ushered long standing global historical science time blm antifa et al ,2021-02-09
241,BLM -filter:retweets,trump didnt save kids trafficking actually impeded lot q e ,2021-02-09
242,BLM -filter:retweets,im literally proud girl blonde mine artist twitter freedraw2 roblox blm blackart ,2021-02-09
243,BLM -filter:retweets,premise based big lie blm etc ,2021-02-09
244,BLM -filter:retweets,democrats support blm say anything negative blm chinese donat ,2021-02-09
245,BLM -filter:retweets,house managers say horrified took place 16 stayed silent antifa blm c ,2021-02-09
246,BLM -filter:retweets,blm buddies want make retrograde step endorsing black unive ,2021-02-09
247,BLM -filter:retweets,also find one goddamn video blm protest anything like cannot ,2021-02-09
248,BLM -filter:retweets,hilarious considering one rioters capitol along ,2021-02-09
249,BLM -filter:retweets,knew targets attack would safe blm anyone el ,2021-02-09
250,BLM -filter:retweets,pronouns blm bio ,2021-02-09
251,BLM -filter:retweets,know asthma send help ,2021-02-09
252,BLM -filter:retweets,blm nothing politics nice try ig ,2021-02-09
253,BLM -filter:retweets,almost like wanted black twitter show sent us invite imagin ,2021-02-09
254,BLM -filter:retweets,right wing poss tory likely kipper probably blm hating brexiter loved trump warm ,2021-02-09
255,BLM -filter:retweets,,2021-02-09
256,BLM -filter:retweets,first look back number military hand blm marched capitol ,2021-02-09
257,BLM -filter:retweets,necessarily media outlets push leftist narrative ,2021-02-09
258,BLM -filter:retweets,2 billion worth property damage tens people killed millions confined homes via curfews wher ,2021-02-09
259,BLM -filter:retweets,woke man makes return tube explains absence woke bread tube leftist leftists sjw blm ,2021-02-09
260,BLM -filter:retweets,blm elevator racist ,2021-02-09
261,BLM -filter:retweets,comparison blm protests ludicrous broken barriers outside th ,2021-02-09
262,BLM -filter:retweets,really nailed guys never seen hatred person done harm ,2021-02-09
263,BLM -filter:retweets,fair enough reaction defense lawyers show dems inciting blm antifa violence ,2021-02-09
264,BLM -filter:retweets,trauma abuseofpower domestic abuse child abuse sealife wildlife environmental abuse requires ,2021-02-09
265,BLM -filter:retweets,blm protest capital national guard think national guard woul ,2021-02-09
266,BLM -filter:retweets,one weirdest things ever seen even support blm wrong af ,2021-02-09
267,BLM -filter:retweets,trauma abuseofpower domestic abuse child abuse sealife wildlife environmental abuse requires ,2021-02-09
268,BLM -filter:retweets,disgusted bc crap like even happened amp unable undo age 62 ,2021-02-09
269,BLM -filter:retweets,berhoods put hours hours helping blacks dont support blm joke ,2021-02-09
270,BLM -filter:retweets,unprofessional teacher speak even slightly negatively authority figure ,2021-02-09
271,BLM -filter:retweets,mc caskill gop senators vote right take cowards way sh ,2021-02-09
272,BLM -filter:retweets,,2021-02-09
273,BLM -filter:retweets,certain type person country defines hate speech anything disagree want ,2021-02-09
274,BLM -filter:retweets,dislike criminals supremacist black supremacists blm w ,2021-02-09
275,BLM -filter:retweets,problems destruction caused blm antifa suppor ,2021-02-09
276,BLM -filter:retweets,tv play saying lives matter play blm basically ,2021-02-09
277,BLM -filter:retweets,nobody cities blm demonstrations held terrorized peaceful blm demonstrator ,2021-02-09
278,BLM -filter:retweets,sure would call cops cops blm antifa trying kill ,2021-02-09
279,BLM -filter:retweets,remember day turd blm massacre responsible impeach pelosiand ppl ,2021-02-09
280,BLM -filter:retweets,called peaceful protest per blm n democratic members ,2021-02-09
281,BLM -filter:retweets,incited ,2021-02-09
282,BLM -filter:retweets,parody blm slogan ,2021-02-09
283,BLM -filter:retweets,trauma abuseofpower domestic abuse child abuse sealife wildlife environmental abuse ,2021-02-09
284,BLM -filter:retweets,im fucking talking blm im saying gran ,2021-02-09
285,BLM -filter:retweets,would taken millisecond click make individual choicesigns like blm rugby ,2021-02-09
286,BLM -filter:retweets,white gays vocal free britney blm ,2021-02-09
287,BLM -filter:retweets,yea millions blm croc jibbitz theyre wholesale ,2021-02-09
288,BLM -filter:retweets,discrediting someones opinion political opinion lack ,2021-02-09
289,BLM -filter:retweets,one favorite tees yall right tied blm fox sake yall go get us ,2021-02-09
290,BLM -filter:retweets,tesla would tesla without elon able 20 allowed ,2021-02-09
291,BLM -filter:retweets,using video jaylen x known blm activist arrested riots paid agitator ,2021-02-09
292,BLM -filter:retweets,prove blm protesters dress go sign says blm whatever bu ,2021-02-09
293,BLM -filter:retweets,video played beginning bone chilling things accused blm ,2021-02-09
294,BLM -filter:retweets,sure would like hear ,2021-02-09
295,BLM -filter:retweets,make movement fuck blm bulshit ,2021-02-09
296,BLM -filter:retweets,blm become political movement ,2021-02-09
297,BLM -filter:retweets,like brain slow motion thousand curren ,2021-02-09
298,BLM -filter:retweets,bout damage caused blm laughing loud ,2021-02-09
299,BLM -filter:retweets,worry meet half way blm ,2021-02-09
300,Black Lives Matter -filter:retweets,mob antifa black lives matter activists took streets washington dc threatening mes ,2021-02-09
301,Black Lives Matter -filter:retweets,rednecks black lives matter movement police would opened fire without question ,2021-02-09
302,Black Lives Matter -filter:retweets,seconded thing done usa black lives matter protest russians manned ,2021-02-09
303,Black Lives Matter -filter:retweets,black lives matter support movement ,2021-02-09
304,Black Lives Matter -filter:retweets,article data shows black women four times likely white counterparts die pregna ,2021-02-09
305,Black Lives Matter -filter:retweets,server acclaimed bay area restaurant loses job wearing black lives matter mask work via sf gate ,2021-02-09
306,Black Lives Matter -filter:retweets,article data shows black women four times likely white counterparts die ,2021-02-09
307,Black Lives Matter -filter:retweets,black lives matter commercial instagram playboy tv30 ,2021-02-09
308,Black Lives Matter -filter:retweets,black lives matter ,2021-02-09
309,Black Lives Matter -filter:retweets,true either yr chock full right wing disinformation son ,2021-02-09
310,Black Lives Matter -filter:retweets,puts ne angle black lives matter ffs daughter midwife dies racist bone body ,2021-02-09
311,Black Lives Matter -filter:retweets,dear marclamonthill fuck thank coming ted talk ,2021-02-09
312,Black Lives Matter -filter:retweets,hmm interesting people carrying policeblue lives matter flags disrespecting policeit alm ,2021-02-09
313,Black Lives Matter -filter:retweets,looks like deciding whether im threat black lives matter thats tweet ,2021-02-09
314,Black Lives Matter -filter:retweets,aoc praising violence antifa black lives matter gu ,2021-02-09
315,Black Lives Matter -filter:retweets,white ppl promise black lives matter sign yard going save 1 black life ,2021-02-09
316,Black Lives Matter -filter:retweets,blm black lives matter sacramento calls chp officers fired fatal shooting dixon cbs sacramen ,2021-02-09
317,Black Lives Matter -filter:retweets,javon williams 23 psychology neuroscience concentration let black lives matter preceded ,2021-02-09
318,Black Lives Matter -filter:retweets,black lives matter outside us well stop illogical discussions thats ,2021-02-09
319,Black Lives Matter -filter:retweets,whatever happened idea creating permanent black lives matter mural street atlanta another bro ,2021-02-09
320,Black Lives Matter -filter:retweets,non blacks saying black lives matter months ago putting uplifting bounties niggas heads yeah aite ,2021-02-09
321,Black Lives Matter -filter:retweets,mean old story yeah musically never recovered credibility made son ,2021-02-09
322,Black Lives Matter -filter:retweets,black lives matter dey come ,2021-02-09
323,Black Lives Matter -filter:retweets,disgraceful prison criminal free world black lives matter get away ,2021-02-09
324,Black Lives Matter -filter:retweets,listen black lives matter dax playing say dax facts n ,2021-02-09
325,Black Lives Matter -filter:retweets,february omg heads time tweet hope everyone great februar ,2021-02-09
326,Black Lives Matter -filter:retweets,chicago black voices change link abc7 chicago chicago black voices change se ,2021-02-09
327,Black Lives Matter -filter:retweets,better deplorable says middle age woman following bio ,2021-02-09
328,Black Lives Matter -filter:retweets,black lives matter ,2021-02-09
329,Black Lives Matter -filter:retweets,marc lamont hill previously drawn fire advocating eradication israel told virtual discussion ,2021-02-09
330,Black Lives Matter -filter:retweets,btw fuck black lives matter ,2021-02-09
331,Black Lives Matter -filter:retweets,last week high school students participated black lives matter week action students advisors learne ,2021-02-09
332,Black Lives Matter -filter:retweets,maga neighbor replaced trump flag thin blue line flag like buddy guys killed capitol poli ,2021-02-09
333,Black Lives Matter -filter:retweets,fact idea going fact ,2021-02-09
334,Black Lives Matter -filter:retweets,republickins said never happened like antifa amp black lives matter posterno one kne ,2021-02-09
335,Black Lives Matter -filter:retweets,black lives matter ,2021-02-09
336,Black Lives Matter -filter:retweets,curious donate charity favorites currently donate st jude san ,2021-02-09
337,Black Lives Matter -filter:retweets,black lives matter ,2021-02-09
