,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Green New Deal,local right wing outlet published pro climate letter editor 2021 anything goes including green ,2021-01-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,Green New Deal,need learn read said one want new green deal ,2021-01-24,0.14,0.86,0.0,0.0772,0.0,0.0,0.0,0.0,1.0
2,Green New Deal,make sure tesla gets gov money green new deal financial future depe ,2021-01-24,0.173,0.827,0.0,0.3182,0.0,0.5,0.0,0.5,0.0
3,Green New Deal,plenty black democrats helped helping helped shield terry people ,2021-01-24,0.216,0.784,0.0,0.296,0.0,0.25,0.0,0.0,0.75
4,Green New Deal,dont support medicare green new deal stop posting bernie meme 1 fuck dont w ,2021-01-24,0.0,0.531,0.469,-0.7881,0.0,0.0,1.0,0.0,0.0
5,Green New Deal,green new deal moderate ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Green New Deal,green new deal plan joe biden potus ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Green New Deal,know idea takes move forward bullshit feeding people green new deal ,2021-01-24,0.0,0.725,0.275,-0.5859,0.0,0.5,0.0,0.0,0.5
8,Green New Deal,yeah socialism everything distributed regulated ,2021-01-24,0.355,0.645,0.0,0.296,0.0,0.0,0.0,1.0,0.0
9,Green New Deal,yeah problem vote better democrats among many problems ,2021-01-24,0.352,0.276,0.372,-0.0772,0.0,0.67,0.0,0.0,0.33
10,Green New Deal,reading would waste time idiots believe green new deal ,2021-01-24,0.0,0.741,0.259,-0.4215,0.0,1.0,0.0,0.0,0.0
11,Green New Deal,set programs poor fuck us well public housing joke bre ,2021-01-24,0.254,0.355,0.391,-0.5106,0.0,0.33,0.67,0.0,0.0
12,Green New Deal,ne w gr ee n de al ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Green New Deal,someone present serious one instead joke first presented hurt gol ,2021-01-24,0.158,0.504,0.338,-0.3612,0.0,0.25,0.25,0.25,0.25
14,Green New Deal,cbd hemp laws changing worldwide hoping uk legislators put farming communities first hemp c ,2021-01-24,0.189,0.811,0.0,0.4215,0.0,0.0,0.0,0.33,0.67
15,Green New Deal,question part biden healing unity green new deal ,2021-01-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,Green New Deal,ice caps katie porter wont support green new deal ,2021-01-24,0.0,0.78,0.22,-0.3089,0.0,0.0,0.0,0.0,0.0
17,Green New Deal,week 1 joe biden killed 7000 jobs repealed djt tax cuts ended xl pipeline contract canada rejoined pa ,2021-01-24,0.0,0.691,0.309,-0.7717,0.0,0.75,0.0,0.0,0.25
18,Green New Deal,bernie memes us slogans still hold accountable complicity democ ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,Green New Deal,show republican pro abortionpro ass ,2021-01-24,0.0,0.533,0.467,-0.5423,0.0,0.0,0.0,0.0,0.0
20,Green New Deal,youre really concerned jobs long term future pre ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25
21,Green New Deal,biden rejoining paris climate accord basic first step avert climate crisis need green new deal ,2021-01-24,0.0,0.691,0.309,-0.7003,0.0,0.5,0.0,0.0,0.5
22,Green New Deal,problem green new deal fairy tale aoc ,2021-01-24,0.0,0.69,0.31,-0.4019,0.0,1.0,0.0,0.0,0.0
23,Green New Deal,capitol terrorist punished green new deal decrease police budgets ,2021-01-24,0.0,0.476,0.524,-0.8271,0.0,1.0,0.0,0.0,0.0
24,Green New Deal,cutting pipelines part green new deal promised something completely unrealistic ,2021-01-24,0.208,0.667,0.125,0.25,0.0,0.0,0.0,1.0,0.0
