,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Black Lives Matter,black lives matter targets black man blm woman says trying get outta k ,2020-11-14,0.091,0.909,0.0,0.0258,0.0,0.67,0.0,0.0,0.33
1,Black Lives Matter,black lives matter black trans lives matter black sex worker lives matter art ,2020-11-14,0.248,0.752,0.0,0.0772,0.0,1.0,0.0,0.0,0.0
2,Black Lives Matter,indoctrination first create stories media characters people relate story sur ,2020-11-14,0.189,0.811,0.0,0.2732,0.0,0.5,0.0,0.0,0.5
3,Black Lives Matter,proud boys really think makes look good smh racist however th ,2020-11-14,0.311,0.363,0.326,-0.0772,0.0,0.0,0.33,0.17,0.5
4,Black Lives Matter,white woman black lives matter shirt attacked interracial family ,2020-11-14,0.099,0.631,0.27,-0.4404,0.0,0.67,0.0,0.0,0.33
5,Black Lives Matter,trump white house come january time hold biden harris accountable commitmen ,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
6,Black Lives Matter,black lives matter protest police would used horses tear gas masks peo ,2020-11-14,0.084,0.763,0.153,-0.2263,0.0,0.5,0.0,0.5,0.0
7,Black Lives Matter,lives matter save children folks trying terrorize black mother child ,2020-11-14,0.276,0.449,0.276,-0.25,0.0,1.0,0.0,0.0,0.0
8,Black Lives Matter,black lives matter definitely matter shes made living locking petty drug offense ,2020-11-14,0.312,0.446,0.242,0.0258,0.0,0.6,0.0,0.4,0.0
9,Black Lives Matter,black lives fucking matter ,2020-11-14,0.317,0.683,0.0,0.101,0.0,0.5,0.5,0.0,0.0
10,Black Lives Matter,peacefully protest black lives matter donald trump tear gas tak ,2020-11-14,0.333,0.519,0.148,0.3612,0.0,0.33,0.0,0.33,0.33
11,Black Lives Matter,black lives matter fighting police brutality please fix definitions ,2020-11-14,0.228,0.336,0.436,-0.6249,0.2,0.2,0.0,0.4,0.2
12,Black Lives Matter,oh tables turnednow shoe footwhere checklive sworddie ,2020-11-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,Black Lives Matter,lives matter black impotus45 ,2020-11-14,0.268,0.732,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
14,Black Lives Matter,black lives matter ion fw niggas ,2020-11-14,0.147,0.533,0.32,-0.3182,0.0,1.0,0.0,0.0,0.0
15,Black Lives Matter,trump supporters could marched decided destroy art signs messages makeshift memoria ,2020-11-14,0.188,0.584,0.227,-0.1531,0.0,0.75,0.0,0.0,0.25
16,Black Lives Matter,theyll gathering black lives matter plaza yes exists dc mayor renamed waiting ,2020-11-14,0.275,0.725,0.0,0.4215,0.0,0.5,0.0,0.25,0.25
17,Black Lives Matter,dont support trump live washington dc ,2020-11-14,0.0,0.689,0.311,-0.3089,0.0,0.0,0.0,0.0,1.0
18,Black Lives Matter,black lives matter ,2020-11-14,0.355,0.645,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
19,Black Lives Matter,support blm think black lives matter ,2020-11-14,0.487,0.513,0.0,0.4215,0.0,0.5,0.0,0.0,0.5
20,Black Lives Matter,black lives matter muslim lives india killing civilians ,2020-11-14,0.096,0.522,0.383,-0.6486,0.0,0.5,0.0,0.0,0.5
21,Black Lives Matter,lives mattered hasnt one march group ,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
22,Black Lives Matter,mom told black lives matter last night tho ,2020-11-14,0.136,0.864,0.0,0.0258,0.0,0.5,0.0,0.5,0.0
23,Black Lives Matter,excuse feeling one iota sympathy fact got lumped upside ,2020-11-14,0.469,0.531,0.0,0.5106,0.0,0.0,0.0,1.0,0.0
24,Black Lives Matter,always white people black lives matter ,2020-11-14,0.18,0.82,0.0,0.0258,0.0,0.67,0.0,0.33,0.0
25,Black Lives Matter,alrightyso white womanin black lives matter shirtwas getting belligerent black ,2020-11-14,0.109,0.891,0.0,0.0258,0.33,0.67,0.0,0.0,0.0
26,Black Lives Matter,heavy police presence along black lives matter plaza lots police blocking streets near wh many ,2020-11-14,0.066,0.778,0.156,-0.3612,0.0,0.4,0.0,0.6,0.0
27,Black Lives Matter,gods children great support separating children border amp losin ,2020-11-14,0.493,0.507,0.0,0.7783,0.0,0.0,0.5,0.0,0.5
28,Black Lives Matter,millions north americans mourn loss freedom democracy remember black lives matter terrorists ,2020-11-14,0.247,0.326,0.428,-0.5994,0.0,1.0,0.0,0.0,0.0
29,Black Lives Matter,tell ya sister snapped said say saying shes black si ,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
30,Black Lives Matter,founded seattle support black lives matter movement peace peloton rides co created reginald doc ,2020-11-14,0.482,0.518,0.0,0.8074,0.0,1.0,0.0,0.0,0.0
31,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
32,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
33,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
34,Black Lives Matter,looting loeffler really think liberals right criticize others looting since ,2020-11-14,0.0,0.776,0.224,-0.3818,0.0,0.33,0.0,0.0,0.67
35,Black Lives Matter,peacefully protest black lives matter donald trump tear gas tak ,2020-11-14,0.333,0.519,0.148,0.3612,0.0,0.33,0.0,0.33,0.33
36,Black Lives Matter,write entire article restructuring law enforcement without ever mention j ,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67
37,Black Lives Matter,oh ,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Black Lives Matter,wait saying black lives dont matter weird thought ,2020-11-14,0.177,0.698,0.125,0.1139,0.0,0.25,0.0,0.0,0.75
39,Black Lives Matter,well one thing agree rioting black lives matter protestors rioted beca ,2020-11-14,0.416,0.584,0.0,0.5719,0.0,0.75,0.0,0.0,0.25
40,Black Lives Matter,woow got black lives matter new spider man ,2020-11-14,0.136,0.864,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
41,Black Lives Matter,oakland june boogaloo boys amongst protestors ,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Black Lives Matter,feels mr president remember comments black lives matter chi ,2020-11-14,0.121,0.879,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
43,Black Lives Matter,covering ilstu_pride black trans lives matter march vigil the_ vidette crowd formung everyone w ,2020-11-14,0.084,0.916,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
44,Black Lives Matter,guess black lives matter ,2020-11-14,0.268,0.732,0.0,0.0258,0.0,0.5,0.0,0.0,0.5
45,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
46,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
47,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
48,Black Lives Matter,ca anything started black lives matter yall killed fish matter blue lives matter dogs ,2020-11-14,0.185,0.562,0.253,-0.6369,0.0,0.6,0.0,0.2,0.2
49,Black Lives Matter,alive past let ,2020-11-14,0.565,0.435,0.0,0.3818,0.0,0.0,0.0,1.0,0.0
50,Black Lives Matter,finally someone got right via ,2020-11-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,Black Lives Matter,yup blm march black lives matter trump march coming blacks indians weird difference ,2020-11-14,0.08,0.797,0.123,-0.1531,0.0,0.33,0.0,0.0,0.67
52,Black Lives Matter,black lives matter shirt less ,2020-11-14,0.216,0.784,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
53,Black Lives Matter,get life f white supremacists signed trump supporter believes black lives matt ,2020-11-14,0.16,0.687,0.153,0.0258,0.0,0.75,0.0,0.0,0.25
54,Black Lives Matter,deep rooted problem antifa black lives matter thugs rioters lueders obama hillary clinton jo ,2020-11-14,0.07,0.759,0.171,-0.3818,0.0,1.0,0.0,0.0,0.0
55,Black Lives Matter,police departments like mpd actually interested protecting communities ostensibly serve wo ,2020-11-14,0.366,0.634,0.0,0.6369,0.0,0.25,0.5,0.0,0.25
56,Black Lives Matter,managed avoid violence black lives matter march far aware made co ,2020-11-14,0.071,0.519,0.409,-0.7351,0.0,0.6,0.0,0.4,0.0
57,Black Lives Matter,canadian bds coalition forum peace ethics within evangelical church baden germany chicago area peace action ,2020-11-14,0.35,0.65,0.0,0.7906,0.0,0.67,0.0,0.0,0.33
58,Black Lives Matter,call millions upon millions americans saying health matters systemic ra ,2020-11-14,0.109,0.891,0.0,0.0258,0.0,0.5,0.0,0.0,0.5
59,Black Lives Matter,umm thought black lives matter right terrible person backhanding ter ,2020-11-14,0.09,0.656,0.254,-0.4588,0.0,0.75,0.0,0.0,0.25
60,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
61,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
62,Black Lives Matter,black lives matter anti fascism terrorism humans right protest botsforblacklives ,2020-11-14,0.069,0.375,0.556,-0.8316,0.0,1.0,0.0,0.0,0.0
63,Black Lives Matter,youre white person running black lives matter page ag ,2020-11-14,0.121,0.879,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
64,Black Lives Matter,trying say harry support black lives matter ,2020-11-14,0.432,0.568,0.0,0.4215,0.0,0.67,0.0,0.0,0.33
65,Black Lives Matter,white woman wearing black lives matter shirt harassing mixed race family biracial children ,2020-11-14,0.071,0.705,0.224,-0.5267,0.0,0.75,0.0,0.0,0.25
66,Black Lives Matter,didnt realize offensive use movement highlighting black lives matter make point ,2020-11-14,0.285,0.715,0.0,0.3777,0.0,0.4,0.0,0.4,0.2
67,Black Lives Matter,know truth disgusted racism police coverups continue denounce murders colo ,2020-11-14,0.108,0.236,0.656,-0.9118,0.0,0.0,0.0,1.0,0.0
68,Black Lives Matter,lost ability tell truth anyway pittance compared black lives matter march th ,2020-11-14,0.356,0.5,0.144,0.34,0.0,0.33,0.0,0.67,0.0
69,Black Lives Matter,happened loomis black lives matter protest met opposition via ,2020-11-14,0.109,0.693,0.198,-0.2263,0.0,1.0,0.0,0.0,0.0
70,Black Lives Matter,didnt see blm became thing black lives dont matter flag far im concerned ,2020-11-14,0.0,0.918,0.082,-0.0191,0.0,0.5,0.0,0.25,0.25
71,Black Lives Matter,holding black lives matter sign america racist town ,2020-11-14,0.099,0.541,0.36,-0.5994,0.0,0.67,0.0,0.33,0.0
72,Black Lives Matter,burning buildings like terrorist group black lives matter ,2020-11-14,0.271,0.376,0.353,-0.4767,0.0,0.6,0.0,0.2,0.2
73,Black Lives Matter,police escorting trump counter protesters toward black lives matter plaza line counter protesters wi ,2020-11-14,0.069,0.692,0.239,-0.4019,0.0,0.5,0.0,0.33,0.17
74,Black Lives Matter,article discusses legislation co sponsored removed protections freedme ,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Black Lives Matter,never seen time black lives matter promoted ,2020-11-14,0.438,0.562,0.0,0.4404,0.0,1.0,0.0,0.0,0.0
76,Black Lives Matter,il dit black lives dont matter black lives non ,2020-11-14,0.0,0.882,0.118,-0.0191,0.0,1.0,0.0,0.0,0.0
77,Black Lives Matter,restock primas cousins blacklivesmatter blmmovement stickers prints ,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
