,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Black Lives Matter,gotta love creativity involved comes naming groups organized events spin things cre ,2021-02-10,0.405,0.595,0.0,0.7783,0.0,0.33,0.17,0.0,0.5
1,Black Lives Matter,proud boys went black lives matter antifa destroyed stole property ,2021-02-10,0.292,0.486,0.222,0.0,0.0,0.6,0.2,0.0,0.2
2,Black Lives Matter,though yes blm people racist bit ,2021-02-10,0.252,0.374,0.374,-0.3182,0.0,0.0,0.0,1.0,0.0
3,Black Lives Matter,lol one explains even better ,2021-02-10,0.655,0.345,0.0,0.6908,0.0,0.0,0.0,0.0,1.0
4,Black Lives Matter,black lives matter movement killed people manson family ,2021-02-10,0.095,0.517,0.388,-0.6597,0.0,0.33,0.0,0.0,0.67
5,Black Lives Matter,black futures matter black lives matter black history month ,2021-02-10,0.239,0.761,0.0,0.0516,0.0,1.0,0.0,0.0,0.0
6,Black Lives Matter,nypd arrested 2 blm protestors peacefully assaulted ,2021-02-10,0.264,0.233,0.504,-0.4767,0.0,0.0,0.0,0.0,0.0
7,Black Lives Matter,monica vibert graphic designer amp member youth advisors initiative yai another platform v ,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Black Lives Matter,movement building stem midst black lives matter movement starting aa smtg featuring ,2021-02-10,0.091,0.909,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
9,Black Lives Matter,looking forward great session movement building stem midst blm ,2021-02-10,0.339,0.661,0.0,0.6249,0.0,0.5,0.5,0.0,0.0
10,Black Lives Matter,something say black lives matter ,2021-02-10,0.216,0.784,0.0,0.0258,0.0,0.5,0.0,0.0,0.5
11,Black Lives Matter,black lives matter us human lives matter everywhere ,2021-02-10,0.268,0.732,0.0,0.0516,0.0,1.0,0.0,0.0,0.0
12,Black Lives Matter,ground 68 days black lives matter protests ,2021-02-10,0.138,0.625,0.237,-0.2023,0.0,0.5,0.5,0.0,0.0
13,Black Lives Matter,russians also fooled supporting black lives matter answe ,2021-02-10,0.345,0.431,0.224,0.1027,0.0,1.0,0.0,0.0,0.0
14,Black Lives Matter,lives matter direct protest bl ,2021-02-10,0.524,0.238,0.238,0.34,0.0,1.0,0.0,0.0,0.0
15,Black Lives Matter,black lives matter federal agents confront protesters portland ,2021-02-10,0.113,0.515,0.371,-0.3612,0.0,0.5,0.0,0.5,0.0
16,Black Lives Matter,black lives matter ,2021-02-10,0.355,0.645,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
17,Black Lives Matter,reminder black lives matter marketing tool used corporations get buy th ,2021-02-10,0.099,0.901,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
18,Black Lives Matter,could comment article please ,2021-02-10,0.434,0.566,0.0,0.3182,0.0,0.0,0.0,1.0,0.0
19,Black Lives Matter,black lives matter ,2021-02-10,0.355,0.645,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
20,Black Lives Matter,sls point view named booklist race identity equality feature books tha ,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
21,Black Lives Matter,elementalsubversion language evolution fat c ,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
22,Black Lives Matter,longer history white black definition fatblack lives matter ,2021-02-10,0.136,0.864,0.0,0.0258,0.0,0.75,0.0,0.0,0.25
23,Black Lives Matter,laughing loud said side left right pointed th ,2021-02-10,0.314,0.686,0.0,0.4939,0.0,0.33,0.0,0.0,0.67
24,Black Lives Matter,thank speakers ylal virtual link fufuisonme work ,2021-02-10,0.294,0.706,0.0,0.3612,0.0,1.0,0.0,0.0,0.0
25,Black Lives Matter,racist believe black lives matter cause theres difference babe day deserve ,2021-02-10,0.078,0.638,0.284,-0.5994,0.0,0.5,0.5,0.0,0.0
26,Black Lives Matter,adults know right wrong dems convict protest ,2021-02-10,0.0,0.495,0.505,-0.6249,0.0,1.0,0.0,0.0,0.0
27,Black Lives Matter,stacy plaskett video showed saying proud boys violence sounded like people backgroun ,2021-02-10,0.299,0.481,0.219,0.128,0.0,0.0,0.5,0.0,0.5
28,Black Lives Matter,blm black lives matter anyone guess bldm means ,2021-02-10,0.136,0.864,0.0,0.0258,0.0,0.5,0.0,0.0,0.5
