,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Black Lives Matter,bbc news black lives matter foundation wins swedish human rights prize ,2021-01-30,0.503,0.497,0.0,0.7964,0.0,1.0,0.0,0.0,0.0
1,Black Lives Matter,sikh lives matter black lives matter extremelyy important hate insta tries equate ,2021-01-30,0.255,0.51,0.236,-0.4019,0.0,0.6,0.2,0.2,0.0
2,Black Lives Matter,ca make ,2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,Black Lives Matter,black lives matter movement nominated nobel peace prize ,2021-01-30,0.612,0.388,0.0,0.7845,0.0,1.0,0.0,0.0,0.0
4,Black Lives Matter,wonderful ,2021-01-30,1.0,0.0,0.0,0.5719,0.0,0.0,0.0,0.0,1.0
5,Black Lives Matter,black lives matter movement nominated nobel peace prize ,2021-01-30,0.612,0.388,0.0,0.7845,0.0,1.0,0.0,0.0,0.0
6,Black Lives Matter,rise fall nobel cause ,2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Black Lives Matter,send children back school tomorrow leave people children black l ,2021-01-30,0.0,0.87,0.13,-0.0516,0.0,1.0,0.0,0.0,0.0
8,Black Lives Matter,ok tired remember black lives matter black tran slivesmatter indigenous lives matter ,2021-01-30,0.288,0.523,0.19,-0.128,0.0,1.0,0.0,0.0,0.0
9,Black Lives Matter,black lives matter movement nominated nobel peace prize via blm ,2021-01-30,0.53,0.47,0.0,0.7845,0.0,1.0,0.0,0.0,0.0
10,Black Lives Matter,glad see black lives matter nominated nobel peace prize make peace time ridiculous ,2021-01-30,0.603,0.293,0.105,0.8979,0.0,0.5,0.25,0.25,0.0
11,Black Lives Matter,tremendous achievement raising global awareness consciousness racial injustice ,2021-01-30,0.0,0.654,0.346,-0.5719,0.0,0.0,0.0,0.0,1.0
12,Black Lives Matter,black lives matter impact england cricket introduce racism education players republic world ,2021-01-30,0.072,0.658,0.27,-0.6124,0.5,0.5,0.0,0.0,0.0
13,Black Lives Matter,largest organized funded racist organization america black lives matter ,2021-01-30,0.091,0.579,0.331,-0.5994,0.0,1.0,0.0,0.0,0.0
14,Black Lives Matter,slide back rock thanks ,2021-01-30,0.492,0.508,0.0,0.4404,0.0,0.0,0.0,0.0,0.0
15,Black Lives Matter,stood george floyd supported black lives matters also stand jaggi singh sikh live ,2021-01-30,0.236,0.764,0.0,0.34,0.0,1.0,0.0,0.0,0.0
16,Black Lives Matter,black lives matter ,2021-01-30,0.355,0.645,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
17,Black Lives Matter,example whole heartedly believe black lives matter dont support black lives matter organization b ,2021-01-30,0.152,0.692,0.156,-0.2635,0.0,1.0,0.0,0.0,0.0
18,Black Lives Matter,social activities week coming pod recording full face makeup probably ,2021-01-30,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.33
19,Black Lives Matter,black lives matter ,2021-01-30,0.355,0.645,0.0,0.0258,0.0,1.0,0.0,0.0,0.0
20,Black Lives Matter,people chose support black lives matter protests upset large amount people havent ,2021-01-30,0.233,0.491,0.276,-0.1779,0.0,1.0,0.0,0.0,0.0
21,Black Lives Matter,black lives matter nominated nobel peace prize via racebaitn criminals ,2021-01-30,0.449,0.341,0.21,0.4939,0.0,0.67,0.0,0.33,0.0
22,Black Lives Matter,see black lives matter movement win nobel peace prize would absolutely revolutionary black lives ,2021-01-30,0.539,0.461,0.0,0.8934,0.0,0.8,0.0,0.2,0.0
23,Black Lives Matter,stood george floyd supported black lives matters also stand jaggi singh sikh live ,2021-01-30,0.236,0.764,0.0,0.34,0.0,1.0,0.0,0.0,0.0
24,Black Lives Matter,black lives matter movement nominated nobel peace prize via tube ,2021-01-30,0.53,0.47,0.0,0.7845,0.0,1.0,0.0,0.0,0.0
25,Black Lives Matter,black lives matter movement nominated nobel peace prize ,2021-01-30,0.612,0.388,0.0,0.7845,0.0,1.0,0.0,0.0,0.0
26,Black Lives Matter,black lives matter movement nominated nobel peace prize via breitbart news ,2021-01-30,0.497,0.503,0.0,0.7845,0.0,1.0,0.0,0.0,0.0
27,Black Lives Matter,black lives matter movement nominated nobel peace prize awarding peace prize blm strongest g ,2021-01-30,0.774,0.226,0.0,0.9612,0.0,1.0,0.0,0.0,0.0
28,Black Lives Matter,black lives matter always always hope blms founders get honor award lets keep building ,2021-01-30,0.517,0.483,0.0,0.8658,0.0,0.5,0.0,0.5,0.0
