,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Amy Coney Barrett,im way senate floor vote judge amy coney barretts nomination supreme court health cove ,2020-10-26,0.217,0.783,0.0,0.5574,0.0,0.5,0.0,0.0,0.5
1,Amy Coney Barrett,chuck schumer clown claims amy coney barrett holds far right views far outside american mainstream ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25
2,Amy Coney Barrett,going break news chuck schumer going refer judge amy coney barrett justice ,2020-10-26,0.236,0.764,0.0,0.5267,0.0,0.75,0.0,0.0,0.25
3,Amy Coney Barrett,im way senate floor vote judge amy coney barretts nomination supreme court health cove ,2020-10-26,0.217,0.783,0.0,0.5574,0.0,0.5,0.0,0.0,0.5
4,Amy Coney Barrett,vote blue thomas amy coat hanger barrett perfect together anti lgbtq ideas much ,2020-10-26,0.218,0.647,0.135,0.34,0.0,0.0,0.0,1.0,0.0
5,Amy Coney Barrett,going senate floor vote nomination amy coney barrett voting supr ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
6,Amy Coney Barrett,know 3 trump rallies today get back white house host jus ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.33
7,Amy Coney Barrett,vote amy coney barrett vote rubber stamp illegitimate process carried wishes majority ,2020-10-26,0.127,0.873,0.0,0.1531,0.5,0.0,0.0,0.0,0.5
8,Amy Coney Barrett,gop colleagues senate floor may win vote amy coney barrett may become nex ,2020-10-26,0.241,0.759,0.0,0.5859,0.0,0.67,0.0,0.0,0.33
9,Amy Coney Barrett,schumer rs may win vote amy coney barrett may become next associate justice supreme court ,2020-10-26,0.474,0.526,0.0,0.8957,0.0,1.0,0.0,0.0,0.0
10,Amy Coney Barrett,justice clarence thomas sat scotus almost 30 years barely saying shit tonight swearing unfit ,2020-10-26,0.172,0.558,0.27,-0.2315,0.25,0.25,0.0,0.0,0.5
11,Amy Coney Barrett,voters want us senate confirm amy coney barrett 23 point margin51 28in new poll ht ,2020-10-26,0.085,0.915,0.0,0.0772,0.0,0.5,0.0,0.0,0.5
12,Amy Coney Barrett,honor amy coney barrett confirmation rage donated capt mark kelly donated ,2020-10-26,0.203,0.57,0.228,-0.1027,0.0,1.0,0.0,0.0,0.0
13,Amy Coney Barrett,amy coney barrett would make history first mother school aged children ever serve united states supreme ,2020-10-26,0.314,0.686,0.0,0.7506,0.14,0.29,0.0,0.29,0.29
