,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Kamala Harris,kamala harris returned senate week first time vice president e ,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,Kamala Harris,joe biden kamala harris hope watching world around crumbling soon admit fraud ,2020-11-19,0.269,0.514,0.217,-0.0258,0.0,0.33,0.0,0.33,0.33
2,Kamala Harris,pack bags loser fired people congratulations president elect ,2020-11-19,0.245,0.314,0.44,-0.4767,0.0,0.0,0.0,1.0,0.0
3,Kamala Harris,kamala harris high security clearance gets briefed often likes legal ,2020-11-19,0.489,0.511,0.0,0.6908,0.0,1.0,0.0,0.0,0.0
4,Kamala Harris,pack bags loser fired people congratulations president elect vice ,2020-11-19,0.231,0.355,0.414,-0.4767,0.0,0.0,0.0,1.0,0.0
5,Kamala Harris,voted kamala harris tagalong joseph biden jr truth still holds evident ,2020-11-19,0.187,0.813,0.0,0.3182,0.0,0.0,0.0,0.0,0.0
6,Kamala Harris,kamala harris mother shyamala gopalan harris inspired pursue politics ,2020-11-19,0.286,0.714,0.0,0.4939,0.0,0.5,0.5,0.0,0.0
7,Kamala Harris,yep like election official let beer shirt guy scream camer ,2020-11-19,0.326,0.486,0.188,0.25,0.0,0.0,0.0,1.0,0.0
8,Kamala Harris,needs replacement kamala harris senate time ,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Kamala Harris,really sorry speak millions others ne ,2020-11-19,0.0,0.758,0.242,-0.1513,0.0,0.33,0.0,0.33,0.33
10,Kamala Harris,liar kamala harris risen ranks hardwork indira gandhi ,2020-11-19,0.0,0.68,0.32,-0.5106,0.0,0.0,0.0,0.0,0.0
11,Kamala Harris,sitting congressional republican leaders acknowledge joe biden kamala harris historical election ,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Kamala Harris,california democrats face decision go kamala harris senate seat ,2020-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,Kamala Harris,know president joe biden vp kamala harris sfull supportfull stop ,2020-11-19,0.0,0.804,0.196,-0.296,0.0,0.0,0.0,0.0,0.0
14,Kamala Harris,2 poll could closer stakes could higher win two runoffs senate b ,2020-11-19,0.297,0.703,0.0,0.5859,0.0,1.0,0.0,0.0,0.0
15,Kamala Harris,deputy fired post depicting kamala harris watermelon jack lantern via nypost ,2020-11-19,0.0,0.735,0.265,-0.5574,0.0,0.0,0.0,1.0,0.0
16,Kamala Harris,curious kamala harris put transgender women already transitioned mens prisons subj ,2020-11-19,0.187,0.813,0.0,0.3182,0.25,0.0,0.0,0.25,0.5
