,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Kamala Harris,join party sister madame vice president kamala harris ,2021-01-24,0.45,0.55,0.0,0.5994,0.0,0.0,0.0,0.0,0.0
1,Kamala Harris,hard understate much kamala harriss rise vice presidency model sheer diversity w ,2021-01-24,0.0,0.877,0.123,-0.1027,0.25,0.75,0.0,0.0,0.0
2,Kamala Harris,kamala harris spoke uniting working together reach dream power dreaming doi ,2021-01-24,0.256,0.744,0.0,0.2732,0.33,0.67,0.0,0.0,0.0
3,Kamala Harris,kamala harris first day veep office vedic hymns kamala harris ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
4,Kamala Harris,kamalas unite amusement park offers free entry us vice president namesakes ,2021-01-24,0.392,0.608,0.0,0.7003,0.0,0.67,0.33,0.0,0.0
5,Kamala Harris,kamala harris oakland native shows best speaker warm natural camera ,2021-01-24,0.551,0.449,0.0,0.8225,0.0,0.5,0.0,0.0,0.5
6,Kamala Harris,kamala debbie dallas harris ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Kamala Harris,check vogue magazine vice president kamala harris fashion beauty new designers 2021 via e bay ,2021-01-24,0.226,0.774,0.0,0.5859,0.0,0.0,1.0,0.0,0.0
8,Kamala Harris,please establish secretary equity white house asap sign petition guys lets ,2021-01-24,0.187,0.813,0.0,0.3182,0.0,0.67,0.0,0.33,0.0
9,Kamala Harris,ancestral village kamala harris celebrating inauguration via nbcnews ,2021-01-24,0.346,0.654,0.0,0.5719,0.0,0.0,0.0,0.0,0.0
10,Kamala Harris,mrs harris says say ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,Kamala Harris,ignoring fact constitution doesnt actually require bible used harris clearly ,2021-01-24,0.201,0.597,0.201,0.0,0.0,0.5,0.0,0.0,0.5
12,Kamala Harris,cbc always known hang mouths soup leaks cbc ignored leslyn lewis leslyn educated th ,2021-01-24,0.0,0.85,0.15,-0.3182,0.0,0.0,0.0,1.0,0.0
13,Kamala Harris,yeah michelle obama inauguration outfi ,2021-01-24,0.355,0.645,0.0,0.296,0.0,0.0,0.0,0.0,0.0
14,Kamala Harris,bringing pain kamala harris bad 81 million people forgot voted b ,2021-01-24,0.0,0.541,0.459,-0.7783,0.33,0.0,0.0,0.67,0.0
15,Kamala Harris,finally time watch biden harris inauguration ceremony even knowing expect find ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33
16,Kamala Harris,residents ancestral indian village vp harris celebrated inauguration setting firecrackers ,2021-01-24,0.291,0.709,0.0,0.5719,0.0,1.0,0.0,0.0,0.0
17,Kamala Harris,kamala harris instagram get know kamala harris familyampvideo_youtube cbs news5 min readbookmark_bordershare ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Kamala Harris,harry blowing smoke bidens arse dont relise biden dont like hes family bidens ,2021-01-24,0.0,0.85,0.15,-0.2755,0.25,0.25,0.0,0.0,0.5
19,Kamala Harris,find peculiar 18600 followers ive seen 670 signatures secretary equity petit ,2021-01-24,0.138,0.862,0.0,0.1531,0.0,0.5,0.0,0.0,0.5
20,Kamala Harris,reminder kamala harris diversity hire chosen strictly number sjw boxes checked ,2021-01-24,0.115,0.885,0.0,0.0772,0.0,1.0,0.0,0.0,0.0
21,Kamala Harris,mrs mr kamala harris ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Kamala Harris,kamala harris moves next door joe biden see inside new home via nypost ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,Kamala Harris,shes soo slimy ,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Kamala Harris,steph curry steve kerr welcome kamala harris say goodbye trump tweets vacaville reporter ,2021-01-24,0.2,0.8,0.0,0.4588,0.0,0.0,0.25,0.25,0.5
25,Kamala Harris,african travel ban racist typical bidens racism pointed kamala harris ,2021-01-24,0.0,0.374,0.626,-0.9136,0.0,0.0,0.0,0.5,0.5
