,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,climate change,apology necessary sorry felt evasive engagements get ,2021-02-10,0.346,0.494,0.16,0.128,0.0,0.0,0.0,1.0,0.0
1,climate change,nice long ago scientists backing data climate change th ,2021-02-10,0.358,0.642,0.0,0.4404,0.0,0.5,0.5,0.0,0.0
2,climate change,elected officials historically still currently underm ,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,climate change,united kingdom help slowly able build empire ethically including lead ,2021-02-10,0.407,0.593,0.0,0.6705,0.0,0.5,0.0,0.0,0.5
4,climate change,perfectly fits climate change ,2021-02-10,0.583,0.417,0.0,0.6369,0.0,0.0,1.0,0.0,0.0
5,climate change,flooding columbia river basin expected increase climate change via physorg_com ,2021-02-10,0.204,0.796,0.0,0.3182,0.0,0.0,1.0,0.0,0.0
6,climate change,theyre sending fleet bomb shit climate change ,2021-02-10,0.0,0.424,0.576,-0.7783,0.0,0.5,0.0,0.0,0.5
7,climate change,yet baker pushing 45 reductions 2030 1990 levels rather legislatures 50 citing c ,2021-02-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,climate change,whether governor baker state legislature conversations climate change use 1990 levels instead ,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0
9,climate change,optimism 1960s think many young people believe way life ,2021-02-10,0.304,0.696,0.0,0.5423,0.0,0.67,0.0,0.0,0.33
10,climate change,commodity farming accelerating climate change amazon rainforest ,2021-02-10,0.221,0.779,0.0,0.1779,0.0,0.0,0.0,0.0,0.0
11,climate change,citizen driven research project aims provide accurate information spring runoffand could help us ,2021-02-10,0.184,0.816,0.0,0.4019,0.0,0.33,0.0,0.0,0.67
12,climate change,vaccines climate policies stimulus heres business leaders want joe biden prioritize first ,2021-02-10,0.106,0.894,0.0,0.0772,0.0,0.67,0.0,0.0,0.33
13,climate change,hahahahahaha climate change hahahahahahahahahahahahaha nothing years bothering maintain ,2021-02-10,0.238,0.762,0.0,0.2924,0.0,0.0,0.0,0.0,0.0
14,climate change,katy perry stars attend google summit climate change private jets mega yachts ,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,climate change,climate change partisan issue experiencing impact ignoring former secretary shul ,2021-02-10,0.0,0.769,0.231,-0.4019,1.0,0.0,0.0,0.0,0.0
16,climate change,umm freeze asses oh yeah climate change maybe california tons snow th ,2021-02-10,0.254,0.746,0.0,0.34,0.0,0.0,0.0,0.0,0.0
17,climate change,wonder would publish comparably intellectually dishonest op ed climate change covid ,2021-02-10,0.159,0.596,0.245,-0.3182,0.0,0.33,0.0,0.33,0.33
18,climate change,,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,climate change,climate change increases probability heavy rains northern england southern scotland like storm ,2021-02-10,0.185,0.815,0.0,0.3612,0.0,0.33,0.0,0.67,0.0
20,climate change,clean water internet neutrality affordable health care ,2021-02-10,0.541,0.459,0.0,0.7096,0.0,0.5,0.0,0.5,0.0
