,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,mask,face mask whether made cloth disposable material worn four hours ,2020-11-12,0.0,0.804,0.196,-0.296,0.0,0.33,0.0,0.67,0.0
1,mask,wearing mask video ,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,mask,needs assist hospitals establishments helping pandemic ,2020-11-12,0.306,0.694,0.0,0.296,0.0,0.0,0.0,0.0,1.0
3,mask,maybe theres maybe take daft mask ,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,mask,mask thing annoying makes harder ill give live soreness stage ,2020-11-12,0.0,0.593,0.407,-0.6705,0.0,0.33,0.0,0.5,0.17
5,mask,grandma bacterial vaginosis wear damn mask ,2020-11-12,0.0,0.649,0.351,-0.4019,0.0,0.0,0.0,1.0,0.0
6,mask,pass 300k cases tomorrow need statewide mask mandate ,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,mask,mask musician ca mask music ,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,mask,let say wish covid anyone clearly pro business pro economy never see ,2020-11-12,0.351,0.649,0.0,0.6597,0.0,0.5,0.0,0.25,0.25
9,mask,wearing mask ,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,mask,work governor please get people wear mask man safe change message everyo ,2020-11-12,0.342,0.658,0.0,0.6369,0.0,0.33,0.0,0.67,0.0
11,mask,ever think might asymptomatic spreader ,2020-11-12,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.67
12,mask,played ys iv mask sun curious memories celceta differs snes ,2020-11-12,0.37,0.63,0.0,0.5719,0.0,0.33,0.0,0.33,0.33
13,mask,think failure stems many things politicization basic things would keep us safe like wearing ,2020-11-12,0.274,0.558,0.168,0.2732,0.0,0.2,0.0,0.2,0.6
14,mask,got hearing checked recently know isnt accents mask cant read lips ,2020-11-12,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
15,mask,people wearing masks people requesting masks cannot fulfill requests without fun ,2020-11-12,0.0,0.638,0.362,-0.6259,0.0,0.0,0.5,0.5,0.0
16,mask,mask wearing ventilating space help enough prevent transmission situation maintaini ,2020-11-12,0.322,0.678,0.0,0.4215,0.0,0.33,0.0,0.33,0.33
17,mask,objection could sucked dick size physically impossible even fabric th ,2020-11-12,0.0,0.559,0.441,-0.743,0.0,1.0,0.0,0.0,0.0
18,mask,inhaling air indoor space occupy together shortly one people rega ,2020-11-12,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
19,mask,wearing mask protects around also protects health praise god simple ,2020-11-12,0.632,0.368,0.0,0.8519,0.0,0.2,0.4,0.2,0.2
20,mask,forget wear mask heading restaurant tavern protect staff workin ,2020-11-12,0.226,0.609,0.165,0.1779,0.25,0.25,0.25,0.25,0.0
21,mask,great talking point cult want ppl die ,2020-11-12,0.406,0.301,0.293,0.128,0.0,0.0,0.5,0.0,0.5
22,mask,date family gave 2 immediate family members 1 watched fox 247 never wore mask 1 ,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.33,0.5
23,mask,wear mask save lives everyone safety must wear face covering nose mouth ,2020-11-12,0.375,0.625,0.0,0.7184,0.0,0.5,0.0,0.5,0.0
24,mask,formerly known mayor dad voting mask mandate sioux falls feels like big f yo ,2020-11-12,0.172,0.828,0.0,0.3612,0.0,0.0,0.0,1.0,0.0
25,mask,apurge mask help ,2020-11-12,0.574,0.426,0.0,0.4019,0.0,0.0,0.0,0.5,0.5
26,mask,doom mask ig profile pic know dms always flooded hot babes ,2020-11-12,0.0,0.787,0.213,-0.4019,0.0,0.0,0.0,1.0,0.0
27,mask,revised guidance around mask use stating wearing mask benefits others ,2020-11-12,0.224,0.776,0.0,0.3818,0.0,0.25,0.0,0.75,0.0
28,mask,wear mask social distance avoid large gatherings child november still say ,2020-11-12,0.0,0.82,0.18,-0.296,0.0,0.33,0.0,0.33,0.33
29,mask,walked outside morning flimsy surgical mask kept face warm cold wind think ,2020-11-12,0.147,0.853,0.0,0.2263,0.0,0.2,0.0,0.4,0.4
30,mask,okay lot drama going fam rn grandma mask slipped eve ,2020-11-12,0.174,0.826,0.0,0.2263,0.0,0.5,0.0,0.5,0.0
31,mask,least wears mask moving ,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
