,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,mask,one wears mask ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,mask,yknow else looks cool wears mask thankfully doesnt much content kyle ron stay la ,2020-10-31,0.298,0.702,0.0,0.6249,0.25,0.25,0.25,0.25,0.0
2,mask,jealous chris mask ,2020-10-31,0.0,0.4,0.6,-0.4588,0.0,0.0,0.0,1.0,0.0
3,mask,wait give fucking face mask hell outside trick treating ,2020-10-31,0.0,0.536,0.464,-0.7239,0.0,0.17,0.17,0.17,0.5
4,mask,face didnt annoy enough eddie jones decided hes gonna wear mask av eng ,2020-10-31,0.167,0.833,0.0,0.3412,0.0,0.33,0.0,0.67,0.0
5,mask,tonight great pumpkin rise pumpkin patch hope wears mask ,2020-10-31,0.5,0.5,0.0,0.7906,0.0,0.33,0.33,0.33,0.0
6,mask,happy halloween make trick treating safer avoid direct contact trick treaters give treats ,2020-10-31,0.34,0.419,0.241,0.5994,0.0,0.25,0.12,0.12,0.5
7,mask,really put mask hear ppl better ,2020-10-31,0.367,0.633,0.0,0.4404,0.0,0.0,0.0,0.5,0.5
8,mask,continue hoping fans sporting event isnt essential dur ,2020-10-31,0.286,0.714,0.0,0.4215,0.0,0.0,0.0,0.0,0.0
9,mask,cant bc thats feel laughing loud nephew 3that death stare amp reward obeying keeps mask lil ass ,2020-10-31,0.253,0.476,0.271,-0.128,0.0,0.33,0.0,0.33,0.33
10,mask,get though pessimism helps mask hurt actually comes true ,2020-10-31,0.331,0.307,0.362,-0.128,0.0,0.0,0.0,0.5,0.5
11,mask,would talk lack respect beard gives uniform ineffectiveness ,2020-10-31,0.244,0.394,0.362,-0.128,0.25,0.5,0.25,0.0,0.0
12,mask,least barbara introduced politely inclined relax bit threateningly ,2020-10-31,0.24,0.496,0.264,-0.0772,0.0,1.0,0.0,0.0,0.0
13,mask,says masks dont work wearing mask wouldnt take trump mocked ,2020-10-31,0.179,0.821,0.0,0.2411,0.0,0.2,0.0,0.4,0.4
14,mask,mandalorian cowboy baby yoda blow shit sick mask ace frehley cowboy hes new ,2020-10-31,0.0,0.615,0.385,-0.7845,0.0,0.33,0.0,0.33,0.33
15,mask,,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,mask,lip song hard mask ,2020-10-31,0.0,0.682,0.318,-0.1027,0.67,0.0,0.0,0.33,0.0
17,mask,fallout76 xbox share 1 fasnacht photo op love glowing skeleton outfit mask hall ,2020-10-31,0.39,0.61,0.0,0.7506,0.25,0.0,0.25,0.5,0.0
18,mask,joes plan built us wearing mask thats nothing else everything else done ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0
19,mask,wear mask work wear mask even lunchroom eating reuse mask work hospital ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
20,mask,going see niece amp family shes dressed new school strawberry im old school may ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.33
21,mask,like doesnt kill yall wear mask like wear people complain cant breath whatever meanwh ,2020-10-31,0.411,0.471,0.118,0.7382,0.0,0.0,0.0,0.5,0.5
22,mask,mlg question ive worked every day except weekends pandemic voted person always tak ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
23,mask,omg think wearing mask making nose smaller love much ,2020-10-31,0.344,0.656,0.0,0.6369,0.0,0.0,0.2,0.4,0.4
24,mask,spanish lockdown strict spain masks must worn indoors outdoors despite ,2020-10-31,0.0,0.804,0.196,-0.296,0.5,0.0,0.0,0.5,0.0
25,mask,yep mask entry would stop arguing ,2020-10-31,0.212,0.288,0.5,-0.4588,0.0,0.5,0.0,0.5,0.0
26,mask,dude wearing scream mask driving laugh ,2020-10-31,0.35,0.388,0.262,0.2263,0.0,0.5,0.0,0.5,0.0
27,mask,comments like keep mask eve ,2020-10-31,0.385,0.615,0.0,0.3612,0.0,0.0,0.0,1.0,0.0
28,mask,says wore mask rally shamed nationally trump trying politically ,2020-10-31,0.0,0.69,0.31,-0.5574,0.0,0.25,0.0,0.25,0.5
29,mask,ive pretty much ordered every mask far im working pillow covers glassware ,2020-10-31,0.225,0.775,0.0,0.4939,0.0,0.6,0.2,0.2,0.0
30,mask,stay safe wear mask stay inside happy halloween ,2020-10-31,0.524,0.476,0.0,0.765,0.5,0.0,0.25,0.25,0.0
31,mask,son miss 2weeks school cuz girl speak sat 20ft away class ,2020-10-31,0.0,0.862,0.138,-0.1531,0.2,0.2,0.0,0.2,0.4
32,mask,eddie jones wearing mask englandrugby ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,mask,wearing math mask running errands morning 4 people stopped ask yang thin ,2020-10-31,0.0,0.84,0.16,-0.2263,0.0,0.5,0.0,0.5,0.0
34,mask,currently lot emergencies yes need ca ,2020-10-31,0.351,0.649,0.0,0.4019,0.0,0.0,0.0,0.67,0.33
35,mask,also officer uniform wearing mask around chin standing restaurant go area ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
36,mask,everyone celebrating halloween covid times talking indian kids without mask throw ,2020-10-31,0.27,0.73,0.0,0.5719,0.0,0.0,0.5,0.5,0.0
37,mask,fuck right tbh conceited view world particularly like wearing fac ,2020-10-31,0.195,0.56,0.245,-0.1796,0.0,0.33,0.33,0.0,0.33
38,mask,even mask know theyre ugly shit ,2020-10-31,0.0,0.367,0.633,-0.7845,0.0,0.0,0.0,0.67,0.33
39,mask,mask politically correct hack lmfao ,2020-10-31,0.467,0.533,0.0,0.5423,0.0,0.0,0.0,1.0,0.0
40,mask,hardly anyone tube seems wear mask wonder go back lockdown wear mask ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2
41,mask,morning became much worse asian orangeman supporter dressed cop came proceeded ask ,2020-10-31,0.138,0.658,0.204,-0.25,0.0,0.33,0.0,0.33,0.33
42,mask,usa angry protests mask wearing social distancing recommendations ,2020-10-31,0.0,0.536,0.464,-0.6369,0.33,0.33,0.0,0.33,0.0
43,mask,could make mask ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,mask,hes wearing mask outside yard know hes biden supporter doesnt need flag ,2020-10-31,0.16,0.84,0.0,0.2732,0.0,0.0,0.0,1.0,0.0
45,mask,tell stupid bitch get mask ffs ,2020-10-31,0.0,0.214,0.786,-0.9001,0.0,0.0,0.0,1.0,0.0
46,mask,meta mask yea work way fine ,2020-10-31,0.265,0.735,0.0,0.2023,0.0,0.5,0.25,0.25,0.0
47,mask,dirtiness hoard cleaning cloths bag around apartment partner also wears ,2020-10-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,mask,mask bit useless ,2020-10-31,0.0,0.417,0.583,-0.4215,0.0,0.0,0.0,1.0,0.0
49,mask,study claims reveal many people died due trumps ,2020-10-31,0.0,0.66,0.34,-0.5574,0.0,0.25,0.0,0.0,0.75
50,mask,lmao never federal mask mandate portions country never ,2020-10-31,0.358,0.642,0.0,0.5994,0.0,0.0,0.0,1.0,0.0
51,mask,makes yfeel better beast fascism would probably still wandering country withou ,2020-10-31,0.225,0.775,0.0,0.4404,0.0,0.6,0.0,0.2,0.2
52,mask,boston colleges coach walking sidelines looking like vulture mask ,2020-10-31,0.2,0.56,0.24,-0.128,0.0,0.5,0.0,0.5,0.0
53,mask,dude wearing trump shirt trump mask trump hat trump button like baby hes gonna notice ,2020-10-31,0.152,0.848,0.0,0.3612,0.0,0.17,0.0,0.17,0.67
54,mask,talking mask definitely makes mumble ,2020-10-31,0.403,0.597,0.0,0.4019,0.0,0.33,0.0,0.67,0.0
55,mask,finally got pressure mask ,2020-10-31,0.0,0.577,0.423,-0.296,0.0,0.5,0.0,0.5,0.0
56,mask,mask chin warmer ,2020-10-31,0.524,0.476,0.0,0.296,0.0,0.0,0.0,1.0,0.0
57,mask,saying hi mykrie stayhome blinktwiceifyoulikeme positivethoughts masks ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
58,mask,got yelled 85 year old man wearing mask work laugh hate ,2020-10-31,0.221,0.552,0.227,-0.0258,0.0,0.25,0.0,0.5,0.25
59,mask,mask hanging ear killing wanna see put ,2020-10-31,0.0,0.577,0.423,-0.6597,0.0,0.0,0.0,0.75,0.25
60,mask,fact yes pandemic safely go outside always ,2020-10-31,0.541,0.459,0.0,0.7096,0.0,0.33,0.0,0.67,0.0
61,mask,worries mask wo candy shopping today tomorrow ,2020-10-31,0.0,0.682,0.318,-0.4215,0.0,0.0,0.0,1.0,0.0
62,mask,im point covid im tired wearing mask shit ,2020-10-31,0.0,0.48,0.52,-0.7579,0.0,0.0,0.0,0.33,0.67
63,mask,seriously husband ordered special face mask would match costume cas ,2020-10-31,0.218,0.645,0.137,0.25,0.0,0.33,0.0,0.33,0.33
64,mask,social distancing wearing mask ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
65,mask,dont delete comments im coward gonna go mask burn stuff lose ,2020-10-31,0.0,0.612,0.388,-0.6908,0.25,0.0,0.0,0.75,0.0
66,mask,happy halloween fun dressing responsible dont forget mask ,2020-10-31,0.733,0.267,0.0,0.874,0.2,0.2,0.4,0.2,0.0
67,mask,theres plenty evidence indicates self def ,2020-10-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,mask,keep mask whole time thank ,2020-10-31,0.385,0.615,0.0,0.3612,0.0,0.5,0.0,0.5,0.0
69,mask,know whatlets open economy dont wear mask fuxked ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0
70,mask,favorite episodes goosebumps haunted mask ii daniel night living dummy ii alani haunted mask best c ,2020-10-31,0.295,0.451,0.254,0.25,0.0,0.0,0.2,0.6,0.2
71,mask,wheres mask unreal pandemic going gods sake ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33
72,mask,record made drawing mask didnt make mask ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0
73,mask,mask ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,mask,bug bunny face mask toons squad low key best ,2020-10-31,0.316,0.526,0.158,0.4767,0.0,0.2,0.0,0.6,0.2
75,mask,sitting dryer wish mask pure torture ,2020-10-31,0.255,0.377,0.368,-0.296,0.0,0.0,0.0,1.0,0.0
76,mask,remember new york times hiring instagram ar filter developer today instagram filter relea ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,mask,dont think wear mask ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
78,mask,wear gonna wear mask ,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79,mask,fear whats next may never recover ,2020-10-31,0.0,0.61,0.39,-0.4939,0.0,0.33,0.0,0.33,0.33
