,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,COVID-19,global news reported saturday 10 active covid outbreaks regina schools ,2020-11-08,0.231,0.769,0.0,0.4019,0.0,0.0,0.0,0.0,0.0
1,COVID-19,covid 19 joke ,2020-11-08,0.524,0.476,0.0,0.296,0.0,0.0,1.0,0.0,0.0
2,COVID-19,flustered paying attn bio hazzard dept spreading covid ,2020-11-08,0.0,0.778,0.222,-0.25,0.0,0.5,0.0,0.0,0.5
3,COVID-19,young christian author prayed sever intellectual rational thinking ,2020-11-08,0.32,0.68,0.0,0.5106,0.0,0.5,0.0,0.0,0.5
4,COVID-19,rcdhu says addition one high school student previously tested positive covid 19 two hi ,2020-11-08,0.217,0.783,0.0,0.5574,0.0,0.5,0.0,0.0,0.5
5,COVID-19,mountain media bc approved anti vaccine covid conspiracy billboards bc jim wannop president ,2020-11-08,0.151,0.541,0.308,-0.4404,0.0,0.0,1.0,0.0,0.0
6,COVID-19,multiverse yes usually deja vu moments life especially school lagi along nagkaka ,2020-11-08,0.197,0.803,0.0,0.4019,0.0,0.67,0.0,0.33,0.0
7,COVID-19,read share ,2020-11-08,0.688,0.312,0.0,0.296,0.0,0.0,0.0,0.0,0.0
8,COVID-19,really get covid 19 mean c amon millions dollars worth doctors medication ,2020-11-08,0.16,0.84,0.0,0.2263,0.0,0.5,0.0,0.0,0.5
9,COVID-19,wheres money fordnation ,2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,COVID-19,mail ballot good way covid 19 ,2020-11-08,0.367,0.633,0.0,0.4404,0.0,0.0,1.0,0.0,0.0
11,COVID-19,president elect joe biden unveils covid 19 plan new transition website ,2020-11-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,COVID-19,watching cnn many times thank ongoing covid 19 analysiscommentary ,2020-11-08,0.238,0.762,0.0,0.3612,0.0,0.0,0.0,0.0,1.0
13,COVID-19,covid 19 10000 new cases day nothing ,2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,COVID-19,response govt order dm office meeting dhamma teachers get covid 19 testing found negative ,2020-11-08,0.0,0.778,0.222,-0.5719,0.0,0.33,0.0,0.67,0.0
15,COVID-19,thought hed already died covid 19 ,2020-11-08,0.0,0.581,0.419,-0.5574,0.0,0.5,0.0,0.0,0.5
