,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Obama,remember ,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Obama,good news everything didnt biden obama start war yemen ,2021-02-04,0.21,0.507,0.283,-0.25,0.0,0.0,0.5,0.5,0.0
2,Obama,recall many rumpster buddies saying would much prefer putin hillary ,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33
3,Obama,previous presidents bother obama clinton amp ,2021-02-04,0.0,0.676,0.324,-0.34,0.0,0.0,0.0,0.0,0.0
4,Obama,havent 1st african american president vp kamala amp barack african american aa bla ,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Obama,sure allowed use since pretty much identical one obama uses minus ,2021-02-04,0.379,0.621,0.0,0.6705,0.0,0.5,0.5,0.0,0.0
6,Obama,trump administration complicit corrupt gop spend entire presidency obsessing president obama ,2021-02-04,0.0,0.806,0.194,-0.34,0.0,0.67,0.0,0.0,0.33
7,Obama,elvis presley isnt dead obama elvis dad says rock roll killed nixon ,2021-02-04,0.192,0.557,0.251,-0.2635,0.0,0.0,0.0,0.0,1.0
8,Obama,cause like obama said go low go high ,2021-02-04,0.236,0.566,0.198,0.1027,0.0,0.33,0.0,0.33,0.33
9,Obama,arabs especially egyptians welcome presence president united ,2021-02-04,0.549,0.451,0.0,0.7251,0.0,0.0,1.0,0.0,0.0
10,Obama,let honest michelle obama wanted run would next president justsaying ,2021-02-04,0.268,0.732,0.0,0.5106,0.0,0.5,0.0,0.5,0.0
11,Obama,biden responsible happens legislations put law reco ,2021-02-04,0.277,0.723,0.0,0.3182,0.0,0.33,0.0,0.33,0.33
12,Obama,obama built cages trump separated families hes ,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67
13,Obama,experience missed federal judge ,2021-02-04,0.0,0.577,0.423,-0.296,0.0,0.0,0.0,1.0,0.0
14,Obama,barak obama seal similar presidential seal carried around elected president ,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Obama,order us drop bombs yemen came directly obama even got special ribbon ,2021-02-04,0.182,0.676,0.142,0.1531,0.0,0.0,0.0,0.0,1.0
16,Obama,thing obama trump ,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,Obama,biden greatness covid relief yeman puerto rico daca paris accord evictions start biden done 3 week ,2021-02-04,0.181,0.819,0.0,0.4767,0.0,1.0,0.0,0.0,0.0
18,Obama,chinese already joe 15 years late took place obama administ ,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33
